"active","afraid","alert","angry","anxious","aroused","ashamed","astonished","at.ease","at.rest","attentive","blue","bored","calm","cheerful","clutched.up","confident","content","delighted","depressed","determined","distressed","drowsy","dull","elated","energetic","enthusiastic","excited","fearful","frustrated","full.of.pep","gloomy","grouchy","guilty","happy","hostile","idle","inactive","inspired","intense","interested","irritable","jittery","lively","lonely","nervous","placid","pleased","proud","quiescent","quiet","relaxed","sad","satisfied","scared","serene","sleepy","sluggish","sociable","sorry","still","strong","surprised","tense","tired","tranquil","unhappy","upset","vigorous","wakeful","warmhearted","wide.awake","alone","kindly","scornful","EA","TA","PA","NegAff","Extraversion","Neuroticism","Lie","Sociability","Impulsivity","MSQ_Round","ID","condition","MSQ_Time","TOD","TOD24","scale","exper"
0,1,0,1,1,0,1,0,1,1,1,2,1,1,0,2,0,1,0,1,1,2,1,1,0,0,0,0,2,1,0,2,1,1,0,1,1,1,0,1,1,1,1,0,1,1,1,0,0,0,1,0,1,0,2,1,1,1,1,1,1,0,0,1,1,1,2,2,0,1,1,0,NA,NA,NA,7,17,3,13,18,12,4,11,6,11,129,2,11.3,11,35,"r","Rim.2"
1,0,1,0,1,2,0,0,2,1,1,0,2,2,2,0,1,1,1,1,0,0,1,0,1,2,0,2,0,0,1,0,1,0,2,0,0,0,0,0,1,0,1,2,1,1,2,2,0,0,1,2,0,0,0,1,1,1,2,0,1,1,0,0,1,1,0,0,2,1,1,1,NA,NA,NA,16,9,7,2,9,15,2,4,3,11,140,2,11.3,11,35,"r","Rim.2"
1,0,0,1,0,1,0,0,2,1,0,0,3,2,0,NA,0,0,0,3,0,0,3,2,1,0,1,0,0,0,1,3,0,0,0,1,0,2,0,1,0,3,0,1,1,0,1,0,1,3,0,1,1,0,1,0,1,2,0,0,1,1,0,0,3,3,1,0,0,1,1,0,NA,NA,NA,6,NA,4,5,7,8,1,2,4,11,143,2,11.3,11,35,"r","Rim.2"
0,1,0,1,0,0,0,0,1,1,0,1,2,1,0,0,0,0,0,1,0,1,2,1,0,0,0,0,1,1,0,1,2,1,0,0,2,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,0,1,1,2,2,1,1,1,0,0,1,2,1,1,1,0,0,0,0,NA,NA,NA,3,13,0,6,19,11,1,11,8,11,165,2,11.3,11,35,"r","Rim.2"
2,0,1,0,1,3,3,3,1,1,1,0,0,1,1,1,1,2,2,0,3,0,0,0,1,1,2,1,0,0,1,0,0,0,2,3,0,1,3,1,3,0,1,1,0,0,1,2,1,0,0,1,0,2,0,2,0,0,2,0,0,1,3,2,0,1,0,0,2,2,3,1,NA,NA,NA,19,17,18,7,19,2,1,10,6,11,167,2,11.3,11,35,"r","Rim.2"
1,0,1,0,0,0,0,0,2,1,1,0,2,1,0,0,2,1,0,0,0,0,1,0,0,1,1,0,0,0,2,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,2,0,1,1,0,0,1,1,1,0,0,1,1,1,NA,NA,NA,14,11,5,1,17,13,1,9,7,11,170,2,11.3,11,35,"r","Rim.2"
2,0,2,0,0,1,0,0,2,2,2,0,0,2,2,0,2,3,1,0,0,0,0,0,2,2,1,1,0,0,2,0,0,0,2,0,0,0,1,0,3,0,0,2,0,0,0,2,0,0,1,3,0,2,0,1,0,0,2,0,0,1,0,0,0,0,0,0,1,2,2,2,NA,NA,NA,22,10,13,0,16,2,3,10,4,11,172,2,11.3,11,35,"r","Rim.2"
0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0,0,0,0,0,1,0,1,0,2,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,3,0,1,0,0,0,0,0,NA,NA,NA,6,14,0,1,16,17,1,9,5,11,173,2,11.3,11,35,"r","Rim.2"
1,0,2,2,2,2,0,0,2,2,2,1,3,2,1,1,0,2,0,2,1,0,2,2,0,1,1,0,0,0,0,1,1,0,1,0,2,1,0,1,2,1,1,1,2,1,2,1,0,3,2,2,1,1,0,2,2,1,2,0,1,1,0,2,3,2,1,1,0,1,2,1,NA,NA,NA,7,11,10,4,8,13,3,4,3,11,182,2,11.3,11,35,"r","Rim.2"
2,1,2,1,1,2,1,1,1,1,2,1,1,1,1,2,1,1,1,1,1,1,0,1,1,2,2,2,1,1,2,1,2,1,1,2,1,1,1,2,1,2,2,2,1,2,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,2,1,2,0,1,1,1,2,2,1,2,NA,NA,NA,23,19,16,14,9,20,1,3,4,11,193,2,11.3,11,35,"r","Rim.2"
2,0,3,1,2,2,0,0,1,0,3,0,0,0,2,2,3,2,2,0,2,1,1,0,2,3,2,2,0,1,3,0,0,0,2,1,0,0,2,2,2,1,2,2,0,1,0,2,2,0,0,2,1,2,1,0,0,0,2,0,0,2,1,2,0,0,1,0,2,3,1,3,NA,NA,NA,26,23,22,7,13,6,2,10,2,11,206,2,11.3,11,35,"r","Rim.2"
1,0,3,0,0,3,0,0,3,1,3,0,1,3,1,0,3,3,0,0,3,0,0,1,0,1,1,0,0,0,1,0,0,0,2,0,0,0,2,1,1,0,0,2,0,0,1,1,3,0,0,1,0,1,0,1,1,1,1,0,3,3,0,0,0,1,0,0,2,1,0,3,NA,NA,NA,19,8,20,0,12,10,1,6,4,11,214,2,11.3,11,35,"r","Rim.2"
3,0,2,0,1,2,0,0,2,1,2,0,0,2,3,0,3,3,2,0,2,0,0,0,2,3,3,3,0,0,3,0,0,0,3,0,2,0,1,0,1,0,2,3,0,0,1,2,2,1,0,2,0,2,0,2,0,0,3,0,0,2,0,0,0,0,0,0,2,1,3,3,NA,NA,NA,27,13,21,2,18,9,1,9,7,11,234,2,11.3,11,35,"r","Rim.2"
2,0,1,0,0,1,0,0,2,0,2,0,2,2,2,0,2,2,2,0,2,1,1,0,1,1,2,1,0,0,1,0,0,0,2,0,0,0,1,0,2,0,0,1,0,0,1,1,2,1,1,2,0,2,0,1,1,1,2,0,1,3,0,0,1,1,0,0,1,1,2,1,NA,NA,NA,14,10,18,1,19,4,1,12,5,11,236,2,11.3,11,35,"r","Rim.2"
0,0,1,1,3,0,0,0,1,0,1,0,2,3,0,0,1,1,1,0,0,1,2,1,0,0,1,1,0,2,0,2,1,1,1,1,0,2,0,0,1,1,0,1,0,1,0,0,1,0,1,0,0,0,0,1,2,2,2,2,1,0,0,1,2,1,0,0,0,0,1,0,NA,NA,NA,4,11,6,5,19,18,3,11,6,11,238,2,11.3,11,35,"r","Rim.2"
2,0,2,1,0,0,0,0,2,2,1,0,2,2,1,0,2,0,0,1,1,0,0,0,0,1,1,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,1,3,0,2,0,1,0,1,2,1,1,0,0,0,0,1,0,1,2,0,0,1,1,1,0,1,1,1,1,NA,NA,NA,NA,7,10,1,8,12,0,3,4,11,251,2,11.3,11,35,"r","Rim.2"
2,0,3,0,0,0,0,0,3,1,2,0,0,2,2,0,1,3,0,0,0,0,0,0,0,2,1,0,0,0,2,0,0,0,3,0,0,1,0,0,0,0,0,2,0,0,0,1,0,0,1,2,0,2,0,1,0,0,2,0,1,0,0,0,0,1,0,0,1,3,2,3,NA,NA,NA,NA,10,8,0,11,7,2,7,3,11,255,2,11.3,11,35,"r","Rim.2"
0,0,0,1,1,0,0,0,1,0,0,1,1,1,1,0,1,1,0,2,0,0,1,2,0,0,1,0,0,1,0,1,0,0,0,1,1,1,0,0,0,1,0,0,1,0,2,0,0,0,1,1,0,1,0,0,0,1,1,1,2,0,0,1,1,0,0,1,0,1,1,0,NA,NA,NA,8,10,1,3,12,11,3,7,3,11,257,2,11.3,11,35,"r","Rim.2"
1,0,1,0,0,1,0,0,1,1,1,0,1,2,1,0,1,1,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,1,1,0,1,0,1,1,0,0,1,1,1,0,2,1,0,1,0,1,1,1,2,0,2,1,0,0,1,1,0,0,0,1,1,1,NA,NA,NA,13,8,8,1,19,10,0,13,5,11,261,2,11.3,11,35,"r","Rim.2"
1,0,1,0,1,1,0,0,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1,0,0,1,1,0,0,1,0,1,0,0,1,1,0,1,1,0,0,1,1,1,0,1,1,1,1,0,1,1,0,1,0,1,1,0,0,1,1,0,0,1,1,1,0,NA,NA,NA,12,12,9,1,12,11,0,3,6,11,275,2,11.3,11,35,"r","Rim.2"
0,0,2,0,2,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,2,2,1,1,0,2,1,0,0,1,2,2,1,1,1,0,2,2,1,1,0,2,2,1,1,2,1,0,0,0,2,0,1,1,0,1,0,2,0,1,0,1,1,2,1,0,1,1,0,2,1,2,NA,NA,NA,16,16,8,11,15,17,1,8,5,11,278,2,11.3,11,35,"r","Rim.2"
2,0,3,0,2,2,2,1,2,2,3,0,1,1,2,0,2,2,2,0,2,1,1,0,1,3,2,2,1,1,2,0,0,1,3,0,0,1,3,1,3,0,2,2,0,2,0,2,2,1,2,2,0,2,0,2,1,1,2,0,1,1,1,1,1,1,0,0,2,2,2,2,NA,NA,NA,21,14,23,8,18,11,3,9,8,11,1004,2,11.3,11,35,"r","Rim.2"
1,0,1,0,2,0,1,0,1,1,1,0,1,1,0,0,1,1,1,0,1,0,1,2,0,0,1,0,0,1,0,0,1,0,1,0,1,1,0,0,2,1,1,0,2,1,1,1,0,0,2,1,0,1,0,1,2,1,1,0,1,0,0,2,1,1,0,0,0,1,1,1,NA,NA,NA,8,12,7,4,7,11,5,3,4,11,1184,2,11.3,11,35,"r","Rim.2"
1,0,1,1,0,1,0,0,2,3,1,0,3,2,0,0,2,2,0,0,0,0,1,0,0,1,0,0,0,0,1,0,2,0,1,0,0,1,0,1,0,0,1,1,0,0,2,0,0,2,2,2,0,2,0,2,0,0,0,0,2,0,0,0,1,2,0,1,0,2,2,2,NA,NA,NA,15,6,3,2,9,7,2,5,2,11,1185,2,11.3,11,35,"r","Rim.2"
1,0,1,0,0,1,0,0,1,1,1,0,2,1,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,0,1,0,0,1,1,0,1,1,0,1,0,0,0,1,0,0,1,0,1,0,0,2,0,1,0,1,1,1,2,0,1,1,0,0,1,1,0,0,0,1,1,1,NA,NA,NA,12,12,6,1,7,14,1,4,1,11,1204,2,11.3,11,35,"r","Rim.2"
0,0,0,0,0,0,0,0,1,1,1,0,1,2,2,0,1,2,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0,1,1,0,0,1,0,0,0,0,0,1,2,1,0,2,2,0,1,0,1,1,1,0,0,1,0,0,0,1,1,0,0,0,1,2,0,NA,NA,NA,7,8,5,0,14,11,5,8,5,11,1220,2,11.3,11,35,"r","Rim.2"
2,0,1,0,0,0,0,0,2,2,1,0,1,2,1,0,2,2,2,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0,2,0,1,1,0,0,1,1,0,2,0,0,0,1,1,0,1,2,0,1,0,1,1,1,2,0,2,0,0,0,1,2,0,0,0,1,2,1,NA,NA,NA,14,8,8,1,17,6,0,11,4,11,1253,2,11.3,11,35,"r","Rim.2"
2,0,1,1,2,2,1,0,1,1,2,2,1,2,2,1,1,1,1,2,2,3,1,0,1,1,2,2,0,3,1,0,0,0,2,1,0,0,1,1,1,2,1,1,2,0,2,1,1,1,1,2,2,0,0,1,1,0,1,1,1,2,0,0,1,1,1,1,1,2,3,2,NA,NA,NA,16,11,16,9,17,13,1,8,6,11,1273,2,11.3,11,35,"r","Rim.2"
0,0,0,0,0,0,0,0,1,1,0,1,3,1,0,2,0,0,0,1,2,1,3,3,0,0,0,0,0,0,0,1,3,1,0,1,3,2,0,0,0,2,1,0,2,0,2,0,0,1,3,1,1,1,0,2,3,3,0,0,1,0,0,1,3,1,1,1,0,0,0,0,NA,NA,NA,0,11,2,7,18,12,4,10,7,11,1282,2,11.3,11,35,"r","Rim.2"
1,0,1,0,0,0,0,0,3,3,0,2,3,3,2,0,3,3,1,2,3,0,0,2,0,0,2,1,0,0,1,0,0,0,0,0,2,1,0,1,3,1,0,0,1,0,2,2,2,1,3,3,2,2,0,3,0,1,1,0,3,3,0,0,1,3,1,0,0,0,3,0,NA,NA,NA,10,2,16,1,17,22,2,8,7,11,2169,2,11.3,11,35,"r","Rim.2"
1,0,2,0,2,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,2,0,0,1,2,0,0,0,2,0,1,1,0,0,0,2,0,1,0,NA,NA,NA,12,17,7,4,11,7,3,3,5,11,2181,2,11.3,11,35,"r","Rim.2"
2,0,3,0,2,2,0,1,0,2,3,0,0,1,2,2,2,2,2,0,2,0,0,0,1,2,2,2,1,0,2,0,0,1,2,0,2,0,1,2,2,0,1,1,0,1,0,1,1,0,0,1,0,2,1,1,0,0,2,0,1,2,2,2,0,1,0,0,2,2,1,3,NA,NA,NA,23,19,20,4,3,15,5,1,2,11,2236,2,11.3,11,35,"r","Rim.2"
2,0,2,0,0,0,0,0,2,0,1,0,2,2,1,0,2,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2,0,1,1,0,0,1,0,0,1,0,0,1,1,1,1,1,2,0,2,0,1,0,1,2,0,2,1,0,0,0,1,0,0,1,1,1,1,NA,NA,NA,16,9,9,0,16,7,1,10,3,11,3105,2,11.3,11,35,"r","Rim.2"
0,0,0,2,0,0,0,0,1,0,0,1,3,1,0,0,0,0,0,1,0,1,1,3,0,0,0,0,0,1,0,1,2,0,0,3,3,1,0,0,0,2,0,0,0,0,1,0,1,0,1,1,1,0,0,1,3,1,0,1,1,0,0,0,3,1,1,2,0,1,0,1,NA,NA,NA,4,11,1,8,18,9,1,9,6,11,3286,2,11.3,11,35,"r","Rim.2"
2,0,0,0,3,0,0,0,2,2,1,1,0,1,0,0,0,0,0,1,2,2,3,3,0,0,0,0,0,1,0,2,2,0,0,0,0,1,0,2,3,2,0,0,0,0,1,1,0,0,3,1,1,0,0,0,3,2,0,0,2,0,0,3,3,2,1,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,19,7.8,2,11,6,11,206,2,11.33,11,35,"r","ROG2"
2,0,2,0,0,2,0,0,3,2,3,0,0,2,2,0,2,3,1,0,3,0,0,0,2,3,3,2,0,0,2,0,0,0,3,0,0,0,3,1,2,0,0,3,0,0,0,2,2,1,0,2,0,3,0,2,0,0,3,0,0,2,0,0,1,2,0,0,2,3,3,2,NA,NA,NA,NA,NA,NA,NA,16,8,2,9,5,11,207,2,11.33,11,35,"r","ROG2"
0,0,0,0,0,1,0,0,3,2,2,0,1,2,1,0,2,2,1,0,1,1,1,1,0,0,1,2,0,0,0,0,0,0,3,0,1,1,1,1,NA,0,0,0,0,0,1,2,1,0,3,2,0,2,0,3,1,2,1,0,2,1,0,1,1,1,0,0,0,1,3,2,NA,NA,NA,NA,NA,NA,NA,17,10,2,11,5,11,208,2,11.33,11,35,"r","ROG2"
3,0,2,0,0,2,0,0,2,2,3,0,1,1,3,0,3,3,1,0,3,0,0,0,2,2,2,2,0,0,3,0,0,0,3,0,0,0,2,1,2,0,0,3,0,0,0,2,3,0,1,3,0,3,0,2,0,0,2,0,0,2,0,0,0,1,0,0,0,2,3,2,NA,NA,NA,NA,NA,NA,NA,15,5,2,8,7,11,209,2,11.33,11,35,"r","ROG2"
1,0,0,0,1,1,1,0,3,1,1,0,0,1,2,2,2,2,1,0,1,0,1,0,0,1,1,2,0,0,1,0,0,1,2,0,1,0,2,0,3,0,0,2,0,0,1,1,0,1,1,2,0,2,0,1,1,0,1,1,1,0,0,0,1,2,0,0,0,1,3,0,NA,NA,NA,NA,NA,NA,NA,12,10,3,6,5,11,210,2,11.33,11,35,"r","ROG2"
1,0,1,0,0,0,0,0,2,1,1,0,2,3,1,0,2,2,1,0,2,0,2,1,0,1,1,1,0,0,0,0,0,0,1,0,0,2,1,0,1,0,0,0,0,0,1,2,2,0,2,3,0,2,0,1,1,1,2,0,2,2,0,0,2,2,0,0,0,1,2,1,NA,NA,NA,NA,NA,NA,NA,11,10,3,7,2,11,211,2,11.33,11,35,"r","ROG2"
0,0,2,1,1,0,0,0,0,0,1,2,1,1,0,2,0,0,0,1,1,1,2,2,0,0,0,0,0,1,0,2,1,0,0,1,2,2,1,0,0,3,1,0,2,0,0,0,0,0,3,0,2,0,0,0,3,2,1,0,2,0,0,2,2,0,2,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,3,19,0,2,1,11,212,2,11.33,11,35,"r","ROG2"
0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,2,0,0,1,2,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,0,0,0,2,1,0,0,0,1,1,2,0,0,1,0,0,0,1,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,9,16,1,2,7,11,223,2,11.33,11,35,"r","ROG2"
1,0,1,0,0,1,1,0,3,0,1,0,1,2,2,0,3,3,1,0,1,0,2,0,1,2,3,1,0,0,1,0,1,2,2,0,1,1,1,0,1,0,0,2,1,0,1,2,3,1,1,3,0,3,0,0,3,2,2,1,1,2,0,0,2,1,0,0,1,0,3,1,NA,NA,NA,NA,NA,NA,NA,19,9,1,12,7,11,224,2,11.33,11,35,"r","ROG2"
1,0,1,0,1,1,0,0,3,0,1,0,2,1,1,0,2,2,0,0,1,0,2,0,0,0,0,2,0,0,0,0,0,0,1,0,2,3,1,1,2,0,0,1,0,0,1,0,0,0,3,2,0,2,0,1,2,1,1,0,2,1,0,1,2,1,0,0,0,2,2,1,NA,NA,NA,NA,NA,NA,NA,9,6,1,7,1,11,225,2,11.33,11,35,"r","ROG2"
0,0,0,0,0,0,0,1,2,1,1,0,2,2,0,0,1,1,1,0,1,0,2,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,1,0,1,0,1,0,1,0,1,1,0,1,2,1,1,1,0,2,3,1,2,0,1,0,0,0,2,1,0,1,1,1,2,0,NA,NA,NA,NA,NA,NA,NA,12,10,2,7,4,11,242,2,11.33,11,35,"r","ROG2"
2,0,1,0,0,1,0,1,2,1,2,0,0,3,2,0,2,3,2,0,3,0,1,0,2,2,2,2,0,0,2,0,0,1,3,0,0,0,2,1,2,0,0,3,0,1,1,2,1,2,0,2,1,1,0,3,1,1,3,0,1,1,0,1,1,2,0,0,0,1,3,1,NA,NA,NA,NA,NA,NA,NA,16,6,4,10,5,12,213,2,12.33,12,36,"r","ROG2"
3,0,3,0,1,3,0,0,2,2,3,1,0,2,3,0,3,3,2,0,3,1,0,0,2,3,2,2,0,1,3,0,0,0,3,0,0,0,3,0,3,1,0,3,0,0,2,2,3,1,1,3,0,2,0,2,0,1,2,0,1,2,2,1,0,2,0,0,2,2,3,3,NA,NA,NA,NA,NA,NA,NA,16,5,4,10,6,12,214,2,12.33,12,36,"r","ROG2"
1,0,1,2,3,0,2,0,2,0,1,2,2,0,0,2,1,0,0,3,3,2,2,0,0,0,0,0,1,2,1,1,1,1,0,1,1,2,3,3,1,1,0,0,3,0,0,0,2,1,3,1,2,0,1,0,3,2,1,0,2,1,0,1,3,0,2,1,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,7,17,0,2,5,12,215,2,12.33,12,36,"r","ROG2"
3,2,1,0,1,3,0,0,1,0,1,0,0,1,3,0,0,3,1,0,1,1,1,0,2,2,2,3,2,0,2,0,0,0,3,0,0,0,2,0,1,0,0,3,0,1,1,NA,2,0,0,1,0,2,2,0,1,1,2,0,1,0,0,0,1,1,0,0,1,1,3,0,NA,NA,NA,NA,NA,NA,NA,8,15,3,8,1,12,216,2,12.33,12,36,"r","ROG2"
3,0,2,0,0,3,0,0,3,1,3,0,0,3,3,0,3,3,1,0,3,0,1,0,2,3,3,3,0,0,2,0,0,0,3,0,0,0,2,3,3,0,0,3,0,0,0,3,3,NA,1,3,0,3,0,3,1,0,3,0,1,3,0,0,1,3,0,0,2,2,3,2,NA,NA,NA,NA,NA,NA,NA,21,17,1,12,6,12,217,2,12.33,12,36,"r","ROG2"
0,0,0,0,0,0,0,0,2,1,0,0,0,2,0,0,2,2,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,2,0,2,3,0,0,1,0,0,0,1,0,1,1,2,2,3,3,0,3,0,2,3,3,1,0,3,2,0,0,3,2,0,0,0,0,2,0,NA,NA,NA,NA,NA,NA,NA,16,15,1,7,8,12,218,2,12.33,12,36,"r","ROG2"
1,0,1,0,0,0,0,0,3,0,0,0,3,3,1,0,3,3,2,0,0,0,3,0,1,0,1,0,0,0,0,0,0,0,3,0,0,2,1,0,1,0,0,0,0,0,3,1,1,0,3,3,0,3,0,1,3,3,2,0,1,1,0,0,3,3,0,0,0,0,3,0,NA,NA,NA,NA,NA,NA,NA,15,15,4,7,5,12,219,2,12.33,12,36,"r","ROG2"
0,1,0,1,0,0,0,0,1,1,1,1,0,1,0,1,0,0,0,1,1,2,2,1,0,0,0,0,2,1,0,1,1,0,0,1,0,2,1,0,1,1,0,0,2,1,1,0,0,0,2,1,2,0,2,0,3,2,0,1,0,0,0,0,3,0,2,2,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,12,11,1,7,3,12,226,2,12.33,12,36,"r","ROG2"
3,0,1,0,0,0,0,0,2,1,1,0,3,2,1,0,1,1,2,0,0,0,3,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,2,0,0,0,1,1,0,1,2,0,2,0,1,3,1,3,0,1,0,0,2,3,0,0,0,0,1,2,0,NA,NA,NA,NA,NA,NA,NA,12,14,0,8,2,12,227,2,12.33,12,36,"r","ROG2"
0,0,1,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,2,1,1,1,0,1,1,1,2,1,1,1,0,0,1,1,1,1,0,1,2,1,NA,NA,NA,NA,NA,NA,NA,13,14,4,9,3,12,228,2,12.33,12,36,"r","ROG2"
0,2,0,0,3,0,1,0,0,1,0,1,3,1,0,3,0,0,0,2,0,2,3,2,0,0,0,0,2,3,0,0,0,1,0,1,1,1,0,2,1,1,2,0,1,1,2,0,0,0,2,1,0,1,2,1,3,2,0,0,0,1,0,3,3,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,9,20,3,3,6,14,229,2,14.33,14,38,"r","ROG2"
1,0,1,0,0,1,0,0,1,1,1,0,2,1,0,0,3,3,0,0,3,0,3,0,1,0,1,2,0,1,1,0,0,0,2,0,0,0,0,2,2,1,0,1,0,0,2,1,3,0,1,3,0,2,0,2,3,1,3,0,1,3,0,1,3,2,0,0,2,1,0,0,NA,NA,NA,NA,NA,NA,NA,17,3,5,10,6,14,230,2,14.33,14,38,"r","ROG2"
1,0,1,0,3,1,0,0,3,2,1,0,1,3,2,0,3,3,0,0,1,0,1,0,0,2,0,2,0,0,1,0,0,0,2,0,2,1,0,0,2,0,0,1,0,0,2,2,1,1,0,3,0,1,0,0,1,1,2,0,1,0,0,0,2,2,0,0,1,1,2,1,NA,NA,NA,NA,NA,NA,NA,15,9,1,9,4,14,231,2,14.33,14,38,"r","ROG2"
0,0,3,0,2,1,0,0,2,0,2,2,2,2,0,0,1,1,0,2,1,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,1,0,1,0,3,0,0,0,2,0,0,1,0,0,3,1,1,1,0,0,1,1,1,0,2,0,0,1,0,2,1,0,1,3,0,1,NA,NA,NA,NA,NA,NA,NA,11,13,2,6,4,14,232,2,14.33,14,38,"r","ROG2"
0,0,1,0,1,0,1,0,0,0,1,1,0,1,0,0,1,1,0,0,1,2,2,1,0,1,0,2,0,2,0,0,0,0,1,0,2,1,1,0,2,0,0,0,3,0,2,0,0,1,2,1,1,1,0,1,2,2,1,0,2,0,0,1,3,1,1,1,0,1,1,0,NA,NA,NA,NA,NA,NA,NA,11,13,0,4,4,14,233,2,14.33,14,38,"r","ROG2"
1,0,1,0,1,0,0,0,2,1,1,2,0,2,1,0,1,0,2,2,1,1,2,0,0,1,1,1,0,2,1,0,0,0,1,0,0,2,0,1,2,1,0,1,0,0,2,0,1,1,2,1,2,1,1,2,3,2,3,2,2,1,0,1,3,2,2,0,1,1,2,1,NA,NA,NA,NA,NA,NA,NA,10,21,2,5,5,14,234,2,14.33,14,38,"r","ROG2"
2,0,2,0,0,0,0,0,2,2,2,0,2,3,2,0,2,2,1,0,3,1,2,2,0,1,2,2,0,0,2,0,0,2,2,0,2,2,0,2,2,0,0,2,1,0,1,2,2,0,3,3,1,2,0,1,2,0,2,1,2,2,0,0,2,2,1,0,1,2,2,1,NA,NA,NA,NA,NA,NA,NA,15,12,0,10,4,14,235,2,14.33,14,38,"r","ROG2"
2,0,2,0,1,0,0,0,1,1,1,0,2,1,1,1,1,1,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,1,1,0,1,2,0,1,1,0,1,1,0,0,0,0,2,0,0,0,0,0,1,2,0,0,0,0,1,1,1,0,0,0,2,2,2,NA,NA,NA,16,16,8,2,8,9,5,5,2,15,7,2,15.3,15,39,"r","Rim.2"
0,0,1,0,2,0,0,0,1,2,1,1,1,2,1,0,1,2,1,1,0,1,1,1,0,1,1,0,0,1,0,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,2,1,1,0,0,2,1,2,1,0,3,1,0,1,1,2,1,0,0,1,1,1,NA,NA,NA,9,8,7,4,8,11,3,4,3,15,15,2,15.3,15,39,"r","Rim.2"
2,0,2,0,1,1,0,0,2,3,2,0,3,2,2,0,2,2,1,0,1,0,1,1,1,1,1,1,0,0,1,0,0,0,2,0,1,2,1,1,2,0,0,1,0,0,1,2,1,1,3,2,0,1,0,2,1,2,1,0,2,1,0,0,2,1,0,0,1,2,1,1,NA,NA,NA,14,5,14,0,15,10,2,11,2,15,18,2,15.3,15,39,"r","Rim.2"
0,0,0,0,0,0,0,0,1,1,0,0,0,2,0,0,0,1,1,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,1,0,1,2,2,1,0,2,0,0,0,2,1,0,0,0,0,2,0,NA,NA,NA,3,8,1,0,5,6,5,5,1,15,22,2,15.3,15,39,"r","Rim.2"
1,0,1,0,0,1,0,0,1,1,1,0,1,1,1,0,1,1,1,0,1,0,1,1,1,1,1,1,0,0,1,0,0,0,1,0,1,1,1,0,1,0,0,1,0,0,1,1,1,1,1,1,0,1,0,1,1,0,1,0,1,0,0,0,1,1,0,0,1,1,1,1,NA,NA,NA,13,10,9,0,13,9,1,7,4,15,26,2,15.3,15,39,"r","Rim.2"
2,0,1,0,1,0,0,0,3,3,2,0,1,3,2,0,0,3,1,0,1,0,1,0,0,1,2,1,0,0,2,0,0,0,1,0,2,0,0,0,1,0,0,2,0,0,3,0,1,0,2,3,1,2,0,0,1,1,3,0,0,1,0,0,1,1,0,0,1,3,3,2,NA,NA,NA,19,4,12,0,7,9,3,1,5,15,27,2,15.3,15,39,"r","Rim.2"
1,0,1,0,0,1,0,0,3,3,1,0,0,3,2,1,1,3,2,0,1,0,3,1,1,1,2,2,0,0,1,0,0,0,2,1,3,3,0,2,2,0,0,1,1,0,3,2,1,0,3,3,0,2,0,3,3,0,2,0,3,1,0,0,3,3,0,0,1,1,3,0,NA,NA,NA,6,3,12,1,14,16,2,9,4,15,30,2,15.3,15,39,"r","Rim.2"
