"vote88","pri82","pan82","novote82","deathok","forinvok","limimp","paydebt","keepind","polint","auth","natecon","futecok","persecon","futperok","school","age","female","prof","working","union","townsize","north","south","zmgm","religion","pristr","othcok","othsocok","ratemdm","traitmjc","traitccs","one"
1,1,0,0,1,1,1,3,1,1,2,2,3,2,4,5,54,0,0,0,0,5,0,0,1,3,3,1,1,8,0,0,1
3,0,0,0,1,1,3,1,3,4,1,1,1,3,2,9,43,0,1,0,1,5,0,0,1,1,1,3,1,1,0,0,1
1,0,0,0,3,3,3,3,3,3,2,2,2,2,3,8,22,1,0,0,1,5,0,0,1,4,3,1,1,7,0,0,1
1,0,0,0,3,3,1,3,1,1,2,3,1,3,4,7,19,1,0,0,0,5,0,0,1,5,3,1,2,3,0,0,1
3,0,0,0,3,3,3,3,2,3,3,1,2,2,4,7,31,0,0,1,0,5,0,0,1,3,1,3,1,1,3,0,1
2,0,1,0,3,3,3,3,3,1,1,2,1,2,4,2,49,1,0,0,0,5,0,0,1,5,3,1,1,8,0,1,1
2,0,1,0,3,1,3,3,3,3,3,2,1,3,5,5,25,1,0,0,0,5,0,0,1,2,3,3,2,6,0,1,1
2,0,1,0,3,3,3,3,1,3,3,1,1,3,3,9,28,1,0,0,0,5,0,0,1,1,3,2,2,5,0,1,1
3,0,1,0,3,3,1,3,1,4,3,2,1,3,3,7,43,1,0,0,1,5,0,0,1,3,1,3,2,10,0,2,1
3,1,0,0,1,1,1,3,3,1,3,4,2,3,4,7,25,1,0,0,0,5,0,0,1,3,3,3,2,6,1,0,1
1,0,0,1,1,3,3,3,3,1,3,3,1,4,4,5,25,0,0,0,0,5,0,0,1,4,3,2,1,5,0,0,1
2,0,0,0,3,3,1,1,1,3,3,1,2,3,4,6,18,0,0,0,0,5,0,0,1,4,2,2,1,6,1,0,1
1,1,0,0,1,2,1,3,1,1,3,1,1,2,2,3,25,1,0,0,0,5,0,0,1,5,2,3,1,5,0,0,1
3,0,0,0,1,3,3,1,1,4,2,1,1,2,4,9,22,1,0,0,0,5,0,0,1,2,1,3,1,5,0,3,1
3,0,0,0,1,1,3,1,3,4,3,2,1,2,2,8,20,0,1,0,1,5,0,0,1,1,1,3,1,8,0,3,1
1,1,0,0,1,1,3,1,1,3,3,2,2,2,4,3,46,1,0,0,0,5,0,0,1,5,2,3,1,8,0,0,1
2,1,0,0,3,3,3,3,3,2,3,2,2,2,2,5,27,0,0,0,0,5,0,0,1,4,3,2,2,1,0,2,1
2,0,1,0,3,3,1,1,1,2,4,4,1,2,3,9,29,1,0,0,0,5,0,0,1,2,1,3,2,5,4,0,1
2,0,1,0,1,3,1,3,1,3,2,2,2,3,3,7,47,1,0,0,0,5,0,0,1,5,1,3,1,8,0,4,1
1,1,0,0,1,3,1,3,1,2,3,2,1,2,4,6,24,0,0,0,0,5,0,0,1,2,3,1,1,6,3,0,1
3,0,0,0,3,1,1,3,1,2,2,1,2,3,3,9,25,1,0,0,0,5,0,0,1,3,1,2,1,3,2,1,1
1,1,0,0,1,1,3,3,3,2,3,3,3,3,5,3,36,1,0,0,0,5,0,0,1,5,2,3,1,10,0,4,1
1,1,0,0,3,3,3,3,1,2,1,4,2,3,3,6,23,0,0,0,0,5,0,0,1,3,2,2,2,7,0,2,1
1,1,0,0,1,1,1,3,1,1,2,2,2,2,4,1,50,1,0,0,0,5,0,0,1,6,1,2,1,6,0,0,1
1,0,0,0,3,3,1,3,1,3,3,1,2,3,4,5,18,0,0,0,0,1,0,0,1,5,3,2,2,7,0,0,1
3,0,0,0,1,3,1,3,3,2,2,3,2,3,4,6,18,0,0,0,1,1,0,0,1,2,3,3,2,7,0,4,1
3,0,0,0,1,3,1,3,3,2,3,3,2,3,4,5,19,0,0,0,0,1,0,0,1,2,1,2,2,7,0,3,1
2,1,0,0,3,1,1,1,3,2,3,3,3,3,5,2,32,0,0,1,0,1,0,0,1,5,3,3,1,5,2,0,1
1,1,0,0,1,2,1,1,1,4,3,2,2,3,3,9,25,0,1,0,0,1,0,0,1,3,2,2,2,9,0,0,1
3,0,0,0,3,3,1,3,3,4,3,1,3,3,4,8,22,0,0,0,0,1,0,0,1,5,2,1,1,7,1,0,1
1,1,0,0,3,3,1,3,3,3,1,3,3,3,4,2,62,0,0,0,0,1,0,0,1,1,2,3,1,9,0,0,1
3,0,0,1,3,1,1,3,3,1,2,4,1,2,2,2,50,1,0,0,0,1,0,0,1,2,2,1,1,5,0,4,1
1,0,0,1,1,3,3,3,3,2,3,2,3,3,4,3,27,0,0,0,0,1,0,0,1,1,2,2,2,8,1,1,1
3,0,1,0,2,1,1,3,3,2,4,3,1,3,3,5,28,0,0,1,1,1,0,0,1,5,2,3,2,10,2,0,1
2,0,0,0,3,3,3,3,3,2,4,2,2,3,4,5,19,0,0,1,0,1,0,0,1,5,1,3,1,6,1,1,1
3,0,0,0,1,3,3,1,1,3,4,2,3,3,4,2,50,0,0,0,0,1,0,0,1,2,1,3,2,7,3,1,1
1,0,0,0,1,2,1,3,1,4,2,2,2,3,4,6,23,0,1,0,0,1,0,0,1,2,1,2,1,8,1,1,1
1,1,0,0,3,3,3,3,3,3,4,2,3,3,2,3,33,0,0,1,0,1,0,0,1,4,3,2,1,10,3,0,1
3,0,1,0,3,1,1,1,3,1,3,2,2,2,4,5,34,0,0,1,0,1,0,0,1,6,1,3,1,6,1,0,1
2,1,0,0,1,3,1,3,1,3,3,3,1,2,4,2,42,0,0,1,1,1,0,0,1,4,1,2,2,5,1,1,1
1,0,1,0,1,3,3,3,3,3,3,2,1,3,5,7,28,0,0,1,0,1,0,0,1,2,3,1,2,9,0,1,1
3,0,0,1,3,3,1,3,2,3,2,1,1,3,3,5,24,0,0,0,0,1,0,0,1,3,1,3,2,7,0,4,1
1,1,0,0,1,3,3,3,3,2,3,2,2,2,3,3,52,1,0,0,0,1,0,0,1,6,3,2,1,6,0,0,1
1,1,0,0,3,3,3,1,3,1,2,1,1,2,2,1,66,1,0,0,0,1,0,0,1,5,3,1,1,6,0,0,1
2,0,1,0,3,3,2,3,2,3,2,2,1,3,4,5,23,1,0,0,0,1,0,0,1,2,3,3,2,7,2,0,1
2,0,1,0,1,3,3,3,3,2,2,1,1,2,2,3,32,1,0,0,0,1,0,0,1,5,1,3,1,7,1,0,1
1,0,0,1,3,3,3,3,2,2,3,2,1,2,3,3,42,0,0,1,1,1,0,0,1,4,3,1,1,7,0,0,1
1,1,0,0,3,3,3,3,3,1,2,2,1,3,2,5,24,1,0,0,0,1,0,0,1,3,3,1,1,8,0,0,1
3,0,0,0,3,2,3,3,3,1,2,2,1,3,4,5,23,0,0,0,0,1,0,0,1,6,1,3,1,1,0,0,1
1,0,0,1,3,1,3,3,3,4,4,3,2,2,4,2,78,0,0,1,0,1,0,0,1,5,2,2,2,8,0,0,1
1,0,1,0,3,1,3,3,1,4,4,3,2,2,3,2,68,0,0,1,0,1,0,0,1,5,2,2,2,8,0,0,1
1,1,0,0,3,1,3,3,1,1,1,2,2,3,4,3,48,0,0,0,0,1,0,0,1,4,2,2,1,5,0,0,1
3,0,1,0,3,1,3,3,3,2,2,2,2,3,4,3,36,0,0,1,0,1,0,0,1,5,1,3,1,1,0,4,1
1,0,0,0,3,1,1,1,3,2,4,1,2,2,1,2,43,1,0,0,0,1,0,0,1,3,1,2,2,8,0,0,1
2,0,1,0,3,1,1,2,2,4,1,4,3,2,3,1,42,1,0,0,0,1,0,0,1,5,1,3,1,8,4,0,1
2,0,1,0,3,1,3,1,1,2,1,1,1,3,3,2,45,1,0,0,1,1,0,0,1,4,2,3,2,5,4,0,1
2,0,0,0,3,1,3,3,1,1,3,3,2,3,3,7,20,1,0,0,0,1,0,0,1,5,2,3,2,8,1,0,1
2,0,1,0,3,3,1,3,1,3,3,1,1,4,4,7,26,0,0,0,0,1,0,0,1,1,3,3,2,9,4,0,1
3,0,1,0,3,1,3,3,1,2,2,3,2,3,4,8,25,0,0,0,0,1,0,0,1,2,1,3,2,6,0,0,1
1,1,0,0,1,1,3,3,3,1,4,2,1,1,5,3,50,1,0,0,0,1,0,0,1,5,1,3,1,6,0,4,1
2,0,1,0,1,3,3,3,1,2,2,2,2,2,5,5,47,0,0,0,0,1,0,0,1,1,1,3,1,7,0,4,1
3,0,1,0,3,3,3,1,1,2,3,2,3,2,5,3,34,0,0,0,0,1,0,0,1,1,1,3,1,4,0,4,1
3,1,0,0,1,1,3,3,1,1,2,2,2,2,5,5,37,1,0,0,0,1,0,0,1,1,1,3,1,6,0,4,1
1,1,0,0,3,3,3,3,3,1,4,2,3,3,4,3,40,0,0,0,0,1,0,0,1,2,3,3,1,8,0,0,1
1,0,0,0,3,2,1,3,1,3,4,2,1,3,4,4,37,1,0,0,0,1,0,0,1,5,3,2,1,7,0,4,1
2,1,0,0,3,2,3,3,1,3,4,2,1,3,4,7,31,1,0,0,0,1,0,0,1,3,3,2,1,8,1,0,1
1,0,0,0,1,2,3,3,1,2,4,1,1,2,2,4,27,1,0,0,0,1,0,0,1,4,1,3,1,8,0,0,1
2,0,0,0,3,3,1,3,1,1,1,3,2,3,4,2,34,0,0,1,0,1,0,0,1,4,2,2,2,8,0,0,1
2,0,1,0,3,3,1,3,3,4,3,2,3,3,4,6,27,1,0,0,0,1,0,0,1,5,2,3,2,9,1,2,1
3,0,0,1,1,1,1,3,3,2,3,2,3,3,3,6,18,0,0,0,0,1,0,0,1,2,1,3,2,6,0,4,1
3,0,0,1,3,1,1,3,3,4,3,1,2,2,3,7,20,0,0,1,1,1,0,0,1,2,1,2,2,6,1,1,1
1,0,1,0,3,3,1,3,1,3,4,2,2,2,4,7,30,1,0,0,0,1,0,0,1,3,2,2,1,5,0,0,1
3,1,0,0,3,3,3,3,1,2,3,2,3,3,4,7,40,0,1,0,0,1,0,0,1,2,1,2,2,8,0,2,1
1,1,0,0,1,2,3,3,1,3,3,1,2,3,3,3,46,0,0,1,1,1,0,0,1,5,3,2,1,8,0,0,1
1,0,0,1,1,3,3,1,3,4,1,3,1,3,4,8,21,0,0,0,0,1,0,0,1,6,3,1,1,8,0,0,1
3,0,1,0,1,3,1,3,1,2,3,2,3,2,4,3,29,1,0,0,1,1,0,0,1,2,3,2,1,7,0,1,1
2,0,0,0,1,3,1,1,3,4,4,1,1,2,2,3,35,1,0,1,0,1,0,0,1,5,3,3,1,5,0,1,1
3,0,0,0,1,3,1,1,3,2,3,1,1,3,1,2,27,0,0,0,0,1,0,0,1,2,3,3,1,7,0,4,1
3,0,1,0,3,3,1,3,1,3,3,2,1,3,4,6,27,0,0,1,0,1,0,0,1,4,1,3,2,1,0,1,1
3,1,0,0,3,3,1,3,1,3,3,1,2,3,4,5,29,0,0,0,1,1,0,0,1,1,3,3,2,4,2,0,1
3,1,0,0,1,3,1,1,1,1,3,1,1,3,1,2,25,0,0,1,0,1,0,0,1,5,3,2,1,7,2,0,1
1,1,0,0,3,3,1,3,3,1,3,4,3,4,3,4,27,0,0,1,0,1,0,0,1,5,3,3,1,7,2,0,1
1,0,0,0,1,3,1,3,3,3,2,1,3,3,4,2,22,0,0,1,0,1,0,0,1,1,3,3,1,9,1,3,1
3,0,0,0,1,1,3,1,3,2,3,1,1,2,4,8,20,0,0,0,1,1,0,0,1,1,1,3,2,1,0,4,1
2,0,0,0,1,3,3,1,3,2,4,2,2,2,4,2,24,0,0,0,0,1,0,0,1,5,3,2,1,7,0,3,1
3,0,1,0,1,1,3,1,3,1,4,1,2,3,4,5,24,0,0,0,0,1,0,0,1,1,1,3,2,3,0,4,1
3,1,0,0,2,3,1,1,1,2,3,1,1,1,1,3,54,0,0,0,0,1,0,0,1,2,1,3,1,1,0,4,1
1,1,0,0,1,1,3,3,1,4,3,2,2,2,4,3,35,1,0,0,0,1,0,0,1,5,1,2,1,8,0,0,1
1,1,0,0,3,3,3,3,1,4,2,1,1,3,2,9,33,0,1,0,0,1,0,0,1,4,3,3,2,1,0,2,1
3,0,1,0,1,1,3,3,1,1,4,2,2,3,4,3,35,0,0,1,0,1,0,0,1,4,1,3,1,5,0,0,1
1,1,0,0,1,1,3,3,1,1,3,1,2,2,5,3,68,0,0,0,0,1,0,0,1,5,1,2,1,6,0,0,1
1,1,0,0,1,1,3,3,1,3,3,2,2,3,4,5,29,0,0,0,0,1,0,0,1,4,3,3,1,6,0,0,1
1,1,0,0,1,1,3,3,1,2,3,4,3,3,4,3,43,0,0,1,0,1,0,0,1,5,3,2,1,9,0,0,1
1,1,0,0,1,3,3,3,3,3,2,1,1,2,4,3,47,0,0,0,1,1,0,0,1,5,1,1,1,6,0,3,1
2,1,0,0,1,3,1,3,3,3,4,2,1,3,3,8,25,1,0,0,0,1,0,0,1,5,1,3,1,8,1,2,1
3,0,0,0,3,1,3,1,3,4,2,2,2,2,3,9,24,0,0,0,0,1,0,0,1,2,1,3,1,1,1,2,1
2,0,0,0,3,3,3,1,3,3,3,2,3,3,4,9,22,0,0,0,0,1,0,0,1,5,2,3,1,8,2,1,1
3,0,0,0,3,3,3,2,1,4,3,1,2,3,3,7,26,0,0,0,1,1,0,0,1,3,1,2,2,3,0,4,1
3,0,0,1,3,3,1,1,1,1,4,2,1,3,2,3,46,0,0,1,0,1,0,0,1,3,2,3,1,7,2,0,1
1,1,0,0,1,3,3,1,3,3,2,2,1,3,5,5,36,0,0,0,1,1,0,0,1,5,3,3,1,5,1,1,1
3,0,0,0,1,3,3,1,1,3,3,3,2,3,5,8,23,0,0,0,0,1,0,0,1,2,1,3,1,7,1,0,1
