"Tuna.hid","Tuna.id","Tuna.choice","price.skw","price.cosw","price.sko","price.coso","price.pw"
1745,6,"skw",0.59,0.89,0.89,0.89,0.59
1745,7,"skw",0.49,0.79,0.89,0.79,0.67
1745,8,"skw",0.49,0.39,0.89,0.39,0.67
1745,9,"skw",0.49,0.39,0.89,0.39,0.67
1745,10,"skw",0.49,0.49,0.89,0.49,0.67
1745,11,"cosw",0.82,0.5,0.69,0.69,0.65
1745,12,"cosw",0.82,0.5,0.69,0.69,0.65
1745,13,"coso",0.67,0.67,0.67,0.39,0.65
1745,14,"coso",0.69,0.69,0.69,0.39,0.65
1745,15,"coso",0.69,0.87,0.69,0.29,0.65
1746,1,"skw",0.69,0.84,0.69,0.84,0.59
1746,2,"skw",0.69,0.84,0.69,0.84,0.59
1746,3,"pw",0.49,0.79,0.49,0.89,0.67
1746,4,"pw",0.89,0.79,0.89,0.89,0.67
1746,5,"pw",0.69,0.87,0.69,0.87,0.69
1747,1,"skw",0.87,0.59,0.87,0.89,0.59
1747,2,"skw",0.69,0.84,0.87,0.84,0.59
1747,3,"pw",0.69,0.89,0.69,0.89,0.59
1748,1,"skw",0.69,0.68,0.69,0.68,0.59
1748,2,"skw",0.49,0.79,0.89,0.79,0.67
1749,1,"skw",0.49,0.79,0.89,0.79,0.67
1750,1,"pw",0.59,0.59,0.59,0.59,0.59
1751,1,"skw",0.49,0.39,0.89,0.39,0.67
1752,1,"sko",0.69,0.79,0.49,0.89,0.67
1753,1,"pw",0.87,0.84,0.87,0.84,0.59
1754,1,"skw",0.49,0.89,0.89,0.45,0.67
1754,2,"skw",0.87,0.69,0.69,0.69,0.67
1755,1,"skw",0.69,0.89,0.69,0.89,0.59
1755,2,"skw",0.69,0.89,0.69,0.89,0.59
1755,3,"skw",0.69,0.89,0.69,0.89,0.7
1755,4,"skw",0.69,0.89,0.69,0.89,0.59
1755,5,"skw",0.89,0.89,0.89,0.89,0.59
1755,6,"skw",0.89,0.89,0.89,0.89,0.59
1755,7,"skw",0.89,0.89,0.89,0.89,0.59
1755,8,"skw",0.89,0.89,0.89,0.89,0.59
1755,9,"skw",0.89,0.89,0.89,0.89,0.59
1755,10,"skw",0.87,0.59,0.87,0.59,0.59
1755,11,"skw",0.69,0.84,0.69,0.84,0.59
1755,12,"skw",0.69,0.84,0.69,0.84,0.59
1755,13,"skw",0.69,0.84,0.69,0.84,0.59
1755,14,"skw",0.69,0.84,0.69,0.84,0.59
1755,15,"skw",0.69,0.84,0.69,0.84,0.59
1755,16,"skw",0.79,0.84,0.79,0.84,0.59
1755,17,"skw",0.69,0.84,0.69,0.89,0.59
1755,18,"cosw",0.87,0.59,0.87,0.59,0.59
1755,19,"cosw",0.87,0.84,0.87,0.84,0.59
1755,20,"cosw",0.69,0.84,0.69,0.84,0.59
1756,1,"skw",0.49,0.79,0.89,0.79,0.67
1756,2,"pw",0.69,0.89,0.69,0.89,0.59
1756,3,"pw",0.69,0.84,0.69,0.84,0.59
1757,1,"skw",0.59,0.59,0.59,0.59,0.59
1757,2,"skw",0.69,0.84,0.69,0.84,0.59
1757,3,"cosw",0.87,0.59,0.87,0.59,0.59
1758,1,"skw",0.69,0.84,0.69,0.84,0.59
1758,2,"skw",0.39,0.87,0.39,0.87,0.69
1758,3,"sko",0.29,0.89,0.29,0.89,0.67
1758,4,"coso",0.69,0.39,0.69,0.39,0.67
1758,5,"coso",0.69,0.39,0.69,0.59,0.67
1759,1,"skw",0.69,0.84,0.69,0.84,0.59
1760,1,"skw",0.49,0.79,0.49,0.89,0.67
1760,2,"skw",0.59,0.79,0.49,0.89,0.67
1760,3,"cosw",0.89,0.39,0.89,0.39,0.67
1760,4,"cosw",0.89,0.49,0.89,0.49,0.67
1760,5,"cosw",0.89,0.59,0.89,0.49,0.67
1761,1,"cosw",0.89,0.79,0.89,0.79,0.67
1762,1,"skw",0.69,0.89,0.69,0.89,0.7
1762,2,"skw",0.69,0.84,0.69,0.84,0.59
1762,3,"skw",0.84,0.84,0.84,0.84,0.59
1762,4,"skw",0.79,0.84,0.79,0.89,0.59
1762,5,"skw",0.69,0.84,0.69,0.89,0.59
1762,6,"skw",0.69,0.84,0.69,0.89,0.59
1762,7,"skw",0.69,0.68,0.69,0.68,0.59
1762,8,"skw",0.59,0.89,0.89,0.89,0.59
1762,9,"skw",0.49,0.89,0.89,0.45,0.67
1762,10,"skw",0.29,0.39,0.89,0.39,0.67
1762,11,"skw",0.89,0.99,0.89,0.59,0.67
1762,12,"skw",0.49,0.49,0.89,0.49,0.67
1762,13,"cosw",0.59,0.59,0.59,0.59,0.59
1762,14,"cosw",0.87,0.59,0.87,0.59,0.59
1762,15,"sko",0.69,0.84,0.69,0.84,0.59
1762,16,"coso",0.67,0.67,0.67,0.39,0.65
1763,1,"skw",0.49,0.89,0.89,0.45,0.67
1763,2,"skw",0.29,0.39,0.89,0.39,0.67
1763,3,"coso",0.69,0.87,0.69,0.29,0.65
1764,1,"cosw",0.87,0.59,0.87,0.59,0.59
1764,2,"sko",0.69,0.89,0.69,0.89,0.59
1765,1,"skw",0.49,0.79,0.89,0.79,0.67
1766,1,"coso",0.69,0.59,0.59,0.59,0.59
1767,1,"skw",0.29,0.39,0.89,0.39,0.67
1767,2,"sko",0.89,0.39,0.49,0.39,0.67
1767,3,"pw",0.29,0.69,0.29,0.69,0.17
1768,1,"cosw",0.89,0.89,0.89,0.89,0.59
1768,2,"cosw",0.89,0.79,0.89,0.89,0.67
1768,3,"cosw",0.89,0.79,0.89,0.89,0.67
1768,4,"cosw",0.89,0.89,0.89,0.45,0.67
1768,5,"cosw",0.69,0.89,0.69,0.89,0.67
1769,1,"skw",0.69,0.84,0.69,0.84,0.59
1769,2,"cosw",0.87,0.59,0.87,0.59,0.59
1769,3,"cosw",0.87,0.84,0.87,0.84,0.59
1769,4,"cosw",0.69,0.84,0.69,0.84,0.59
1770,1,"skw",0.29,0.39,0.89,0.39,0.67
1770,2,"skw",0.49,0.49,0.89,0.49,0.67
1770,3,"skw",0.49,0.79,0.49,0.89,0.67
1770,4,"sko",0.69,0.84,0.69,0.84,0.59
1770,5,"sko",0.69,0.84,0.69,0.89,0.59
1770,6,"sko",0.69,0.84,0.69,0.89,0.59
1770,7,"sko",0.89,0.89,0.69,0.89,0.59
1770,8,"sko",0.29,0.89,0.29,0.89,0.67
1770,9,"sko",0.49,0.89,0.49,0.89,0.67
1770,10,"sko",0.49,0.79,0.59,0.89,0.67
1770,11,"sko",0.39,0.87,0.39,0.87,0.67
1770,12,"sko",0.39,0.87,0.39,0.87,0.67
1770,13,"sko",0.39,0.87,0.39,0.87,0.67
1770,14,"sko",0.69,0.87,0.69,0.87,0.69
1770,15,"sko",0.69,0.87,0.69,0.87,0.69
1770,16,"sko",0.39,0.87,0.39,0.87,0.69
1770,17,"sko",0.39,0.87,0.39,0.87,0.69
1770,18,"sko",0.33,0.69,0.33,0.69,0.65
1770,19,"coso",0.87,0.59,0.89,0.59,0.59
1770,20,"coso",0.87,0.59,0.87,0.59,0.59
1770,21,"coso",0.89,0.39,0.89,0.39,0.67
1770,22,"coso",0.89,0.39,0.89,0.59,0.67
1770,23,"coso",0.69,0.49,0.69,0.59,0.67
1770,24,"coso",0.82,0.57,0.82,0.57,0.65
1770,25,"coso",0.82,0.69,0.82,0.29,0.65
1771,1,"skw",0.49,0.49,0.89,0.49,0.67
1771,2,"skw",0.67,0.67,0.67,0.69,0.65
1771,3,"sko",0.89,0.79,0.89,0.59,0.67
1771,4,"sko",0.69,0.79,0.89,0.89,0.67
1771,5,"sko",0.69,0.87,0.82,0.87,0.69
1771,6,"coso",0.67,0.67,0.67,0.39,0.65
1771,7,"coso",0.69,0.69,0.69,0.39,0.65
1771,8,"coso",0.69,0.65,0.69,0.65,0.65
1771,9,"coso",0.69,0.87,0.69,0.29,0.65
1772,1,"skw",0.69,0.89,0.69,0.89,0.7
1772,2,"sko",0.69,0.84,0.69,0.84,0.59
1772,3,"sko",0.79,0.84,0.79,0.89,0.59
1772,4,"coso",0.69,0.59,0.59,0.59,0.59
1773,1,"skw",0.69,0.84,0.69,0.84,0.59
1773,2,"skw",0.59,0.89,0.89,0.89,0.59
1773,3,"skw",0.59,0.89,0.89,0.89,0.59
1773,4,"skw",0.59,0.89,0.59,0.89,0.59
1773,5,"skw",0.29,0.39,0.89,0.39,0.67
1774,1,"sko",0.49,0.79,0.49,0.89,0.67
1774,2,"sko",0.49,0.79,0.59,0.89,0.67
1775,1,"sko",0.89,0.99,0.89,0.59,0.67
1776,1,"sko",0.69,0.89,0.69,0.89,0.7
1776,2,"pw",0.69,0.89,0.69,0.89,0.59
1777,1,"skw",0.29,0.39,0.89,0.39,0.67
1777,2,"cosw",0.59,0.59,0.59,0.59,0.59
1777,3,"cosw",0.87,0.59,0.87,0.89,0.59
1777,4,"cosw",0.87,0.59,0.87,0.59,0.59
1777,5,"cosw",0.82,0.5,0.69,0.69,0.65
1777,6,"sko",0.69,0.84,0.69,0.84,0.59
1777,7,"coso",0.69,0.69,0.69,0.39,0.65
1777,8,"coso",0.69,0.69,0.69,0.5,0.65
1778,1,"coso",0.87,0.59,0.87,0.59,0.59
1779,1,"skw",0.69,0.84,0.69,0.84,0.59
1780,1,"skw",0.69,0.84,0.69,0.84,0.59
1780,2,"skw",0.69,0.84,0.69,0.84,0.59
1780,3,"skw",0.49,0.79,0.89,0.79,0.67
1780,4,"skw",0.29,0.39,0.89,0.39,0.67
1780,5,"cosw",0.87,0.59,0.87,0.59,0.59
1781,1,"sko",0.89,0.39,0.49,0.39,0.67
1782,1,"skw",0.29,0.39,0.89,0.39,0.67
1782,2,"sko",0.69,0.89,0.69,0.89,0.7
1782,3,"sko",0.69,0.89,0.69,0.89,0.59
1782,4,"sko",0.89,0.89,0.59,0.89,0.59
1782,5,"coso",0.87,0.59,0.87,0.59,0.59
1783,1,"cosw",0.69,0.5,0.69,0.69,0.65
1783,2,"cosw",0.69,0.5,0.69,0.69,0.65
1784,1,"sko",0.69,0.84,0.69,0.89,0.59
1785,1,"skw",0.29,0.39,0.89,0.39,0.67
1785,2,"skw",0.49,0.49,0.89,0.49,0.67
1785,3,"sko",0.69,0.84,0.69,0.84,0.59
1785,4,"pw",0.69,0.89,0.69,0.89,0.59
1785,5,"pw",0.87,0.59,0.87,0.89,0.59
1785,6,"pw",0.87,0.84,0.87,0.84,0.59
1785,7,"pw",0.69,0.84,0.69,0.89,0.59
1785,8,"pw",0.89,0.89,0.89,0.89,0.59
1785,9,"pw",0.88,0.69,0.82,0.69,0.25
1785,10,"pw",0.81,0.69,0.81,0.69,0.65
1786,1,"skw",0.39,0.87,0.39,0.87,0.69
1787,1,"skw",0.49,0.89,0.89,0.45,0.67
1787,2,"sko",0.89,0.79,0.49,0.79,0.67
1787,3,"coso",0.89,0.89,0.89,0.89,0.59
1788,1,"skw",0.69,0.84,0.69,0.89,0.59
1788,2,"skw",0.69,0.89,0.89,0.89,0.59
1788,3,"skw",0.59,0.89,0.89,0.89,0.59
1788,4,"skw",0.49,0.79,0.89,0.79,0.67
1788,5,"skw",0.49,0.89,0.29,0.89,0.67
1788,6,"skw",0.89,0.89,0.89,0.79,0.67
1788,7,"skw",0.89,0.89,0.49,0.79,0.67
1788,8,"skw",0.29,0.39,0.89,0.39,0.67
1788,9,"skw",0.49,0.49,0.89,0.49,0.67
1788,10,"skw",0.49,0.49,0.89,0.49,0.67
1788,11,"skw",0.59,0.79,0.89,0.89,0.67
1788,12,"skw",0.59,0.79,0.49,0.89,0.67
1788,13,"skw",0.82,0.87,0.69,0.87,0.69
1788,14,"skw",0.59,0.39,0.69,0.39,0.65
1788,15,"cosw",0.59,0.59,0.59,0.59,0.59
1788,16,"cosw",0.87,0.59,0.87,0.59,0.59
1788,17,"cosw",0.69,0.5,0.69,0.69,0.65
1788,18,"sko",0.67,0.67,0.59,0.69,0.65
1788,19,"coso",0.67,0.67,0.67,0.39,0.65
1788,20,"coso",0.69,0.69,0.69,0.39,0.65
1788,21,"coso",0.69,0.87,0.69,0.29,0.65
1789,1,"skw",0.69,0.84,0.69,0.84,0.59
1789,2,"skw",0.39,0.87,0.39,0.87,0.67
1789,3,"cosw",0.69,0.39,0.69,0.39,0.67
1789,4,"cosw",0.69,0.59,0.69,0.39,0.67
1789,5,"cosw",0.69,0.39,0.69,0.39,0.67
1789,6,"cosw",0.69,0.59,0.69,0.39,0.67
1789,7,"cosw",0.69,0.39,0.69,0.39,0.65
1789,8,"sko",0.39,0.87,0.39,0.87,0.69
1789,9,"coso",0.69,0.39,0.69,0.39,0.65
1789,10,"coso",0.69,0.69,0.69,0.39,0.65
1789,11,"coso",0.69,0.87,0.69,0.29,0.65
1790,1,"skw",0.69,0.89,0.69,0.89,0.59
1790,2,"skw",0.69,0.89,0.69,0.89,0.7
1790,3,"skw",0.69,0.84,0.69,0.84,0.59
1790,4,"skw",0.69,0.84,0.69,0.89,0.59
1790,5,"cosw",0.59,0.59,0.59,0.59,0.59
1790,6,"cosw",0.89,0.89,0.89,0.89,0.59
1790,7,"sko",0.69,0.84,0.69,0.84,0.59
1791,1,"skw",0.49,0.89,0.89,0.45,0.67
1791,2,"skw",0.69,0.89,0.49,0.79,0.67
1791,3,"cosw",0.69,0.87,0.69,0.39,0.65
1791,4,"coso",0.69,0.69,0.69,0.39,0.65
1792,1,"skw",0.69,0.84,0.69,0.84,0.59
1792,2,"cosw",0.87,0.59,0.87,0.89,0.59
1793,1,"coso",0.87,0.59,0.87,0.59,0.59
1793,2,"coso",0.69,0.84,0.69,0.84,0.59
1793,3,"coso",0.79,0.84,0.79,0.84,0.59
1793,4,"coso",0.79,0.84,0.79,0.59,0.59
1794,1,"sko",0.69,0.79,0.89,0.89,0.67
1794,2,"pw",0.67,0.67,0.67,0.67,0.69
1795,1,"skw",0.89,0.89,0.89,0.89,0.59
1796,1,"skw",0.59,0.59,0.59,0.59,0.59
1796,2,"skw",0.69,0.89,0.89,0.89,0.59
1796,3,"cosw",0.69,0.59,0.59,0.59,0.59
1796,4,"cosw",0.87,0.59,0.87,0.59,0.59
1796,5,"pw",0.89,0.89,0.89,0.89,0.59
1796,6,"pw",0.87,0.59,0.89,0.89,0.59
1797,1,"sko",0.87,0.84,0.69,0.84,0.59
1797,2,"sko",0.69,0.84,0.69,0.84,0.59
1797,3,"sko",0.69,0.84,0.69,0.84,0.59
1797,4,"sko",0.69,0.84,0.69,0.84,0.59
1798,1,"skw",0.69,0.89,0.69,0.89,0.7
1798,2,"skw",0.69,0.84,0.69,0.84,0.59
1799,1,"sko",0.69,0.84,0.69,0.84,0.59
1800,1,"cosw",0.33,0.5,0.33,0.69,0.65
1800,2,"sko",0.89,0.39,0.49,0.39,0.67
1800,3,"coso",0.82,0.69,0.82,0.29,0.65
1800,4,"coso",0.88,0.69,0.82,0.29,0.65
1800,5,"pw",0.29,0.69,0.29,0.69,0.17
1800,6,"pw",0.88,0.69,0.82,0.69,0.25
1801,1,"cosw",0.59,0.59,0.59,0.59,0.59
1802,1,"skw",0.49,0.49,0.89,0.49,0.67
1803,1,"skw",0.29,0.39,0.89,0.39,0.67
1804,1,"skw",0.69,0.84,0.69,0.84,0.59
1805,1,"skw",0.29,0.89,0.29,0.89,0.67
1805,2,"skw",0.49,0.89,0.49,0.79,0.67
1805,3,"skw",0.59,0.89,0.49,0.79,0.67
1805,4,"skw",0.49,0.89,0.49,0.79,0.67
1805,5,"skw",0.59,0.89,0.49,0.79,0.67
1805,6,"skw",0.49,0.89,0.49,0.89,0.67
1805,7,"skw",0.49,0.89,0.49,0.89,0.67
1805,8,"skw",0.33,0.79,0.33,0.79,0.67
1805,9,"skw",0.33,0.79,0.33,0.79,0.67
1805,10,"skw",0.49,0.79,0.49,0.89,0.67
1805,11,"skw",0.59,0.79,0.49,0.89,0.67
1805,12,"skw",0.37,0.87,0.37,0.87,0.67
1805,13,"skw",0.39,0.87,0.39,0.87,0.67
1805,14,"skw",0.39,0.87,0.39,0.87,0.69
1805,15,"cosw",0.69,0.39,0.69,0.39,0.67
1805,16,"cosw",0.69,0.59,0.69,0.39,0.67
1805,17,"coso",0.89,0.39,0.89,0.39,0.67
1805,18,"coso",0.89,0.39,0.89,0.59,0.67
1806,1,"skw",0.69,0.84,0.87,0.84,0.59
1806,2,"skw",0.69,0.84,0.69,0.84,0.59
1806,3,"skw",0.69,0.84,0.69,0.84,0.59
1806,4,"skw",0.69,0.84,0.69,0.84,0.59
1806,5,"skw",0.69,0.84,0.69,0.89,0.59
1806,6,"sko",0.87,0.84,0.69,0.84,0.59
1806,7,"sko",0.69,0.84,0.69,0.84,0.59
1806,8,"sko",0.69,0.84,0.69,0.84,0.59
1806,9,"sko",0.69,0.84,0.69,0.84,0.59
1806,10,"coso",0.59,0.59,0.59,0.59,0.59
1806,11,"coso",0.87,0.59,0.87,0.59,0.59
1807,1,"skw",0.59,0.89,0.69,0.89,0.59
1808,1,"skw",0.69,0.89,0.69,0.89,0.59
1808,2,"skw",0.49,0.89,0.89,0.45,0.67
1808,3,"skw",0.67,0.67,0.39,0.87,0.69
1808,4,"skw",0.33,0.69,0.33,0.69,0.65
1808,5,"skw",0.29,0.87,0.29,0.87,0.65
1808,6,"skw",0.29,0.69,0.29,0.87,0.65
1808,7,"coso",0.69,0.49,0.69,0.59,0.67
1809,1,"skw",0.69,0.84,0.69,0.84,0.59
1809,2,"skw",0.49,0.39,0.89,0.39,0.67
1809,3,"cosw",0.89,0.89,0.89,0.89,0.59
1809,4,"sko",0.69,0.68,0.69,0.68,0.59
1810,1,"skw",0.49,0.89,0.89,0.45,0.67
1810,2,"skw",0.29,0.39,0.89,0.39,0.67
1810,3,"sko",0.69,0.84,0.69,0.84,0.59
1810,4,"sko",0.79,0.84,0.79,0.84,0.59
1810,5,"sko",0.69,0.68,0.69,0.68,0.59
1810,6,"coso",0.87,0.59,0.87,0.59,0.59
1810,7,"coso",0.69,0.87,0.69,0.29,0.65
1810,8,"pw",0.69,0.89,0.69,0.89,0.59
1811,1,"skw",0.69,0.84,0.69,0.84,0.59
1811,2,"skw",0.49,0.89,0.89,0.45,0.67
1811,3,"skw",0.29,0.39,0.89,0.39,0.67
1811,4,"skw",0.49,0.49,0.89,0.49,0.67
1811,5,"sko",0.69,0.89,0.69,0.89,0.7
1811,6,"sko",0.69,0.84,0.69,0.84,0.59
1811,7,"sko",0.69,0.84,0.69,0.84,0.59
1811,8,"sko",0.69,0.84,0.69,0.84,0.59
1811,9,"sko",0.89,0.79,0.49,0.79,0.67
1811,10,"coso",0.87,0.59,0.87,0.59,0.59
1811,11,"coso",0.67,0.67,0.67,0.39,0.65
1811,12,"coso",0.69,0.69,0.69,0.39,0.65
1811,13,"coso",0.69,0.69,0.69,0.39,0.65
1811,14,"coso",0.69,0.87,0.69,0.29,0.65
1812,1,"cosw",0.69,0.87,0.69,0.69,0.67
1813,1,"skw",0.69,0.84,0.87,0.84,0.59
1813,2,"skw",0.89,0.99,0.89,0.59,0.67
1813,3,"skw",0.8,0.79,0.49,0.89,0.67
1813,4,"sko",0.69,0.79,0.69,0.89,0.67
1813,5,"coso",0.87,0.59,0.87,0.59,0.59
1813,6,"pw",0.88,0.69,0.82,0.69,0.65
1813,7,"pw",0.81,0.69,0.82,0.69,0.65
1814,1,"skw",0.59,0.89,0.89,0.89,0.59
1814,2,"skw",0.29,0.39,0.89,0.39,0.67
1814,3,"coso",0.67,0.67,0.67,0.39,0.65
1815,1,"skw",0.49,0.79,0.89,0.79,0.67
1815,2,"skw",0.29,0.39,0.89,0.39,0.67
1815,3,"sko",0.89,0.89,0.59,0.89,0.59
1816,1,"sko",0.69,0.84,0.69,0.84,0.59
1816,2,"sko",0.69,0.84,0.69,0.84,0.59
1816,3,"sko",0.69,0.68,0.69,0.68,0.59
1816,4,"sko",0.49,0.89,0.49,0.89,0.67
1816,5,"sko",0.39,0.87,0.39,0.87,0.69
1816,6,"coso",0.82,0.69,0.69,0.5,0.65
1817,1,"skw",0.69,0.84,0.69,0.84,0.59
1817,2,"skw",0.84,0.84,0.84,0.84,0.59
1817,3,"sko",0.69,0.89,0.69,0.89,0.59
1817,4,"sko",0.89,0.89,0.89,0.89,0.59
1817,5,"sko",0.69,0.84,0.69,0.84,0.59
1818,1,"skw",0.69,0.84,0.69,0.84,0.59
1818,2,"skw",0.69,0.84,0.69,0.89,0.59
1819,1,"skw",0.69,0.84,0.69,0.84,0.59
1819,2,"skw",0.69,0.89,0.69,0.89,0.59
1819,3,"skw",0.59,0.89,0.89,0.89,0.59
1819,4,"skw",0.89,0.99,0.89,0.59,0.67
1819,5,"skw",0.89,0.89,0.49,0.89,0.67
1820,1,"skw",0.49,0.39,0.89,0.39,0.67
1821,1,"skw",0.69,0.89,0.69,0.89,0.59
1821,2,"skw",0.89,0.89,0.89,0.89,0.59
1821,3,"skw",0.87,0.59,0.87,0.59,0.59
1821,4,"skw",0.69,0.84,0.87,0.84,0.59
1821,5,"skw",0.69,0.84,0.69,0.84,0.59
1821,6,"skw",0.69,0.84,0.87,0.84,0.59
1821,7,"skw",0.59,0.89,0.89,0.89,0.59
1821,8,"skw",0.49,0.89,0.89,0.45,0.67
1821,9,"skw",0.29,0.39,0.89,0.39,0.67
1821,10,"skw",0.49,0.49,0.89,0.49,0.67
1821,11,"skw",0.89,0.89,0.49,0.89,0.67
1821,12,"skw",0.87,0.69,0.69,0.69,0.67
1821,13,"skw",0.82,0.87,0.69,0.87,0.69
1821,14,"skw",0.82,0.67,0.67,0.69,0.65
1821,15,"skw",0.82,0.65,0.69,0.65,0.65
1821,16,"skw",0.82,0.69,0.29,0.87,0.65
1821,17,"skw",0.82,0.69,0.82,0.69,0.65
1821,18,"skw",0.82,0.69,0.82,0.69,0.65
1821,19,"skw",0.82,0.69,0.82,0.69,0.65
1822,1,"skw",0.69,0.89,0.69,0.89,0.59
1823,1,"pw",0.69,0.84,0.69,0.84,0.59
1824,1,"skw",0.69,0.89,0.69,0.89,0.59
1824,2,"sko",0.69,0.84,0.69,0.84,0.59
1824,3,"sko",0.79,0.84,0.79,0.89,0.59
1825,1,"sko",0.69,0.84,0.69,0.84,0.59
1826,1,"cosw",0.69,0.84,0.69,0.84,0.59
1826,2,"cosw",0.69,0.89,0.69,0.89,0.59
1827,1,"skw",0.79,0.84,0.79,0.89,0.59
1827,2,"skw",0.49,0.49,0.89,0.49,0.67
1827,3,"cosw",0.87,0.59,0.87,0.59,0.59
1827,4,"sko",0.69,0.89,0.49,0.89,0.67
1827,5,"pw",0.69,0.59,0.59,0.59,0.59
1827,6,"pw",0.87,0.59,0.87,0.89,0.59
1827,7,"pw",0.69,0.84,0.69,0.84,0.59
1827,8,"pw",0.59,0.89,0.59,0.89,0.59
1828,1,"skw",0.69,0.84,0.69,0.89,0.59
1828,2,"skw",0.29,0.39,0.89,0.39,0.67
1828,3,"skw",0.49,0.49,0.89,0.49,0.67
1828,4,"cosw",0.87,0.59,0.87,0.59,0.59
1828,5,"sko",0.89,0.89,0.59,0.89,0.59
1828,6,"pw",0.87,0.84,0.87,0.84,0.59
1828,7,"pw",0.69,0.84,0.69,0.84,0.59
1828,8,"pw",0.69,0.87,0.69,0.87,0.67
1828,9,"pw",0.67,0.67,0.67,0.69,0.65
1829,1,"skw",0.69,0.84,0.69,0.84,0.59
1829,2,"skw",0.69,0.84,0.69,0.84,0.59
1829,3,"skw",0.69,0.84,0.69,0.89,0.59
1829,4,"skw",0.49,0.79,0.89,0.79,0.67
1829,5,"skw",0.49,0.39,0.89,0.39,0.67
1829,6,"skw",0.29,0.39,0.89,0.39,0.67
1829,7,"skw",0.29,0.39,0.89,0.39,0.67
1829,8,"skw",0.59,0.79,0.49,0.89,0.67
1829,9,"skw",0.59,0.89,0.89,0.89,0.67
1830,1,"skw",0.49,0.79,0.89,0.79,0.67
1831,1,"skw",0.69,0.84,0.69,0.84,0.59
1831,2,"skw",0.29,0.39,0.89,0.39,0.67
1831,3,"skw",0.87,0.87,0.69,0.87,0.67
1831,4,"sko",0.49,0.89,0.49,0.79,0.67
1831,5,"coso",0.67,0.67,0.67,0.39,0.65
1832,1,"skw",0.69,0.59,0.59,0.59,0.59
1832,2,"skw",0.89,0.89,0.89,0.89,0.59
1832,3,"skw",0.69,0.84,0.69,0.84,0.59
1832,4,"skw",0.69,0.84,0.69,0.84,0.59
1832,5,"skw",0.69,0.84,0.69,0.89,0.59
1832,6,"cosw",0.59,0.59,0.59,0.59,0.59
1832,7,"cosw",0.87,0.59,0.87,0.59,0.59
1832,8,"cosw",0.87,0.59,0.87,0.59,0.59
1832,9,"pw",0.89,0.89,0.89,0.89,0.59
1832,10,"pw",0.84,0.84,0.84,0.84,0.59
1833,1,"skw",0.69,0.84,0.69,0.84,0.59
1834,1,"skw",0.49,0.89,0.69,0.89,0.67
1834,2,"skw",0.82,0.87,0.69,0.87,0.69
1835,1,"skw",0.69,0.84,0.69,0.84,0.59
1835,2,"cosw",0.87,0.59,0.87,0.59,0.59
1835,3,"sko",0.69,0.84,0.69,0.84,0.59
1836,1,"skw",0.69,0.89,0.69,0.89,0.59
1837,1,"cosw",0.69,0.84,0.69,0.84,0.59
1837,2,"sko",0.89,0.89,0.59,0.89,0.59
1837,3,"coso",0.59,0.59,0.59,0.59,0.59
1837,4,"coso",0.89,0.89,0.89,0.45,0.67
1838,1,"cosw",0.87,0.59,0.87,0.59,0.59
1839,1,"coso",0.84,0.84,0.84,0.84,0.59
1839,2,"coso",0.89,0.89,0.89,0.87,0.67
1840,1,"skw",0.82,0.67,0.67,0.67,0.69
1840,2,"coso",0.67,0.67,0.67,0.39,0.65
1841,1,"skw",0.29,0.39,0.89,0.39,0.67
1841,2,"cosw",0.89,0.89,0.89,0.89,0.67
1841,3,"cosw",0.89,0.39,0.89,0.39,0.67
1841,4,"cosw",0.89,0.39,0.89,0.39,0.67
1841,5,"cosw",0.89,0.59,0.89,0.39,0.67
1841,6,"coso",0.67,0.67,0.67,0.39,0.65
1841,7,"coso",0.67,0.67,0.67,0.39,0.65
1841,8,"coso",0.69,0.87,0.69,0.29,0.65
1842,1,"sko",0.29,0.89,0.59,0.89,0.67
1843,1,"skw",0.39,0.87,0.39,0.87,0.69
1843,2,"sko",0.39,0.87,0.39,0.87,0.69
1843,3,"coso",0.89,0.39,0.89,0.39,0.67
1844,1,"sko",0.49,0.89,0.49,0.89,0.67
1844,2,"sko",0.69,0.79,0.69,0.89,0.67
1844,3,"sko",0.67,0.67,0.67,0.67,0.69
1844,4,"coso",0.87,0.59,0.87,0.59,0.59
1844,5,"coso",0.81,0.69,0.82,0.69,0.65
1845,1,"skw",0.59,0.89,0.89,0.89,0.59
1845,2,"cosw",0.59,0.59,0.59,0.59,0.59
1845,3,"cosw",0.87,0.59,0.87,0.59,0.59
1845,4,"cosw",0.87,0.59,0.87,0.59,0.59
1845,5,"sko",0.69,0.87,0.69,0.87,0.67
1845,6,"coso",0.67,0.67,0.67,0.39,0.65
1845,7,"coso",0.82,0.69,0.82,0.87,0.65
1845,8,"coso",0.88,0.69,0.82,0.87,0.25
1845,9,"pw",0.87,0.84,0.87,0.84,0.59
1846,1,"skw",0.49,0.89,0.89,0.45,0.67
1846,2,"cosw",0.59,0.59,0.59,0.59,0.59
1846,3,"cosw",0.87,0.59,0.87,0.59,0.59
1846,4,"sko",0.89,0.89,0.69,0.89,0.59
1846,5,"sko",0.29,0.89,0.89,0.89,0.67
1846,6,"sko",0.69,0.89,0.89,0.89,0.67
1846,7,"sko",0.69,0.59,0.87,0.59,0.67
1846,8,"coso",0.67,0.67,0.67,0.39,0.65
1847,1,"skw",0.69,0.84,0.69,0.84,0.59
1847,2,"skw",0.79,0.84,0.79,0.89,0.59
