"Ketchup.hid","Ketchup.id","Ketchup.choice","price.heinz","price.hunts","price.delmonte","price.stb"
1263,1,"hunts",1.39,0.89,1.39,0.99
1263,2,"delmonte",1.46,1.43,0.89,0.99
1263,3,"stb",1.46,1.43,1.47,0.79
1264,1,"heinz",0.99,1.43,1.45,0.99
1264,2,"hunts",1.39,0.79,1.39,0.95
1264,3,"stb",1.39,1.36,1.49,0.95
1264,4,"stb",1.46,1.53,1.46,0.95
1264,5,"stb",1.46,1.43,1.46,0.75
1265,1,"heinz",0.99,1.39,1.49,0.89
1266,1,"delmonte",1.19,0.89,1.49,0.89
1267,1,"hunts",1.39,0.89,1.39,0.95
1267,2,"delmonte",0.99,1.39,1.49,0.89
1268,1,"delmonte",1.39,1.36,1.39,0.95
1269,1,"hunts",1.39,1.39,1.49,0.99
1269,2,"hunts",1.19,1.39,1.49,0.89
1269,3,"hunts",1.39,0.89,1.39,0.95
1269,4,"hunts",1.39,1.36,1.39,0.95
1269,5,"hunts",1.39,1.36,1.39,0.95
1269,6,"hunts",0.99,1.19,1.49,0.95
1269,7,"hunts",1.46,1.43,1.49,0.79
1270,1,"heinz",0.79,1.43,1.45,0.99
1270,2,"stb",1.39,1.39,1.49,0.89
1270,3,"stb",1.39,1.36,1.39,0.95
1270,4,"stb",1.46,1.49,1.46,0.95
1271,1,"heinz",0.99,1.39,1.49,0.89
1272,1,"heinz",0.99,1.39,1.49,0.89
1272,2,"heinz",1.19,1.36,1.39,0.95
1272,3,"heinz",0.99,1.19,1.49,0.95
1272,4,"hunts",1.39,0.79,1.39,0.95
1273,1,"heinz",1.19,1.39,1.49,0.89
1273,2,"heinz",0.99,1.39,1.49,0.89
1274,1,"heinz",1.19,1.29,1.39,0.95
1274,2,"heinz",0.99,1.49,1.46,0.95
1274,3,"heinz",1.47,1.43,1.45,0.99
1274,4,"hunts",1.39,0.89,1.39,0.95
1274,5,"stb",1.39,1.39,1.49,0.89
1275,1,"hunts",1.39,0.89,1.39,0.95
1276,1,"heinz",1.19,0.99,1.46,0.95
1276,2,"hunts",0.99,1.49,1.46,0.95
1276,3,"hunts",1.46,1.53,1.46,0.95
1277,1,"heinz",1.39,1.36,1.49,0.95
1278,1,"heinz",0.79,1.43,1.45,0.99
1279,1,"heinz",1.19,1.36,1.39,0.95
1279,2,"heinz",1.46,1.43,1.49,0.99
1279,3,"heinz",0.79,1.43,1.45,0.99
1280,1,"stb",1.19,0.89,1.39,0.95
1281,1,"hunts",1.39,0.79,1.39,0.95
1281,2,"stb",1.39,1.39,1.49,0.89
1281,3,"stb",1.19,1.39,1.49,0.89
1282,1,"heinz",1.39,1.49,1.49,0.89
1283,1,"heinz",1.39,0.89,1.39,0.95
1283,2,"stb",1.39,1.39,1.49,0.89
1284,1,"heinz",1.39,1.39,1.49,0.89
1284,2,"heinz",1.19,1.29,1.39,0.95
1285,1,"heinz",1.19,1.29,1.39,0.95
1286,1,"heinz",1.39,1.49,1.49,0.89
1287,1,"stb",1.46,1.29,1.46,0.95
1288,1,"heinz",1.39,0.89,1.39,0.89
1289,1,"heinz",1.19,1.39,1.49,0.99
1289,2,"heinz",1.39,0.89,1.39,0.95
1289,3,"delmonte",1.19,1.39,1.49,0.89
1289,4,"stb",0.99,1.39,1.49,0.89
1289,5,"stb",1.39,1.39,1.49,0.89
1289,6,"stb",1.39,1.39,1.49,0.89
1289,7,"stb",1.39,1.39,1.39,0.89
1289,8,"stb",1.19,1.36,1.39,0.95
1290,1,"heinz",0.99,1.36,1.39,0.95
1290,2,"hunts",1.46,1.53,1.49,0.95
1291,1,"heinz",0.99,1.19,1.39,0.95
1292,1,"heinz",1.46,1.43,1.45,0.99
1293,1,"heinz",1.19,1.39,1.49,0.89
1294,1,"heinz",1.39,1.43,1.45,0.79
1295,1,"heinz",1.19,1.29,1.49,0.95
1296,1,"heinz",1.19,1.36,1.39,0.95
1296,2,"stb",1.46,1.53,1.47,0.75
1297,1,"heinz",0.99,1.39,1.49,0.89
1297,2,"heinz",1.19,1.53,1.46,0.95
1297,3,"hunts",1.46,1.43,1.46,0.99
1298,1,"stb",0.99,1.39,1.49,0.89
1298,2,"stb",1.39,1.36,1.39,0.99
1299,1,"heinz",0.99,1.36,1.49,0.95
1299,2,"hunts",1.19,1.43,1.46,0.75
1299,3,"hunts",1.46,1.43,0.99,0.75
1299,4,"delmonte",1.19,1.39,1.49,0.89
1300,1,"heinz",0.99,1.39,1.49,0.89
1300,2,"heinz",0.99,1.39,1.49,0.89
1300,3,"heinz",1.19,1.36,1.39,0.95
1300,4,"heinz",1.19,1.29,1.49,0.95
1300,5,"heinz",0.99,1.19,1.49,0.95
1300,6,"heinz",1.19,1.53,1.47,0.95
1300,7,"heinz",1.19,1.53,1.47,0.95
1300,8,"heinz",0.99,1.53,1.47,0.95
1300,9,"heinz",0.99,1.53,1.47,0.95
1300,10,"heinz",0.99,1.43,1.47,0.99
1300,11,"heinz",1.46,1.43,1.45,0.99
1300,12,"heinz",0.79,1.43,1.45,0.99
1300,13,"heinz",0.79,1.43,1.45,0.99
1300,14,"hunts",1.39,0.79,1.39,0.95
1300,15,"hunts",1.19,1.29,1.39,0.95
1300,16,"hunts",1.46,1.43,1.45,0.99
1300,17,"delmonte",1.19,1.39,1.49,0.89
1300,18,"delmonte",1.39,1.39,1.49,0.89
1300,19,"delmonte",1.46,1.43,0.89,0.99
1300,20,"stb",1.39,1.39,1.49,0.89
1301,1,"heinz",1.19,1.39,1.49,0.89
1301,2,"heinz",1.19,1.36,1.39,0.95
1301,3,"delmonte",1.39,1.39,1.49,0.89
1302,1,"heinz",1.39,0.89,1.39,0.95
1303,1,"hunts",1.46,1.29,1.39,0.95
1304,1,"heinz",1.19,1.39,1.49,0.89
1305,1,"heinz",0.99,1.53,1.46,0.95
1305,2,"heinz",0.79,1.43,0.99,0.75
1306,1,"heinz",1.46,1.43,1.47,0.79
1307,1,"heinz",1.39,1.39,1.49,0.89
1307,2,"heinz",1.39,1.39,1.49,0.89
1307,3,"delmonte",1.46,0.99,1.46,0.95
1308,1,"hunts",1.46,1.29,1.49,0.95
1308,2,"delmonte",1.46,1.43,0.89,0.99
1309,1,"heinz",1.19,1.39,1.49,0.89
1309,2,"hunts",1.19,0.89,1.39,0.95
1309,3,"hunts",1.46,1.29,1.39,0.99
1309,4,"hunts",1.46,1.43,1.45,0.99
1310,1,"heinz",0.99,1.36,1.39,0.95
1311,1,"stb",1.39,0.89,1.49,0.95
1312,1,"hunts",1.46,1.43,1.49,0.79
1313,1,"heinz",1.39,1.39,1.49,0.89
1313,2,"hunts",1.46,1.36,1.46,0.95
1314,1,"stb",1.39,1.39,1.49,0.89
1315,1,"stb",1.19,1.36,1.49,0.95
1316,1,"heinz",0.99,1.39,1.49,0.89
1317,1,"hunts",1.46,1.29,1.49,0.95
1318,1,"hunts",0.99,1.39,1.49,0.89
1318,2,"hunts",1.19,1.39,1.49,0.89
1319,1,"heinz",0.99,1.39,1.49,0.89
1319,2,"heinz",1.19,1.36,1.39,0.95
1319,3,"heinz",1.19,1.29,1.39,0.95
1319,4,"heinz",1.46,1.29,1.39,0.95
1319,5,"heinz",1.19,1.19,1.39,0.79
1319,6,"heinz",0.99,1.29,1.39,0.95
1319,7,"hunts",1.39,0.89,1.39,0.95
1319,8,"hunts",1.19,0.89,1.39,0.95
1319,9,"hunts",1.46,1.19,1.39,0.79
1319,10,"hunts",1.19,1.29,1.39,0.95
1319,11,"hunts",1.46,1.29,1.39,0.95
1319,12,"hunts",1.46,1.43,1.45,0.75
1319,13,"stb",1.39,1.49,1.49,0.89
1319,14,"stb",1.19,1.39,1.49,0.89
1319,15,"stb",0.99,1.39,1.49,0.89
1319,16,"stb",1.39,1.36,1.39,0.95
1319,17,"stb",1.39,1.36,1.39,0.95
1319,18,"stb",1.19,1.19,1.39,0.79
1320,1,"delmonte",0.99,1.19,1.46,0.95
1321,1,"heinz",1.19,1.39,1.49,0.89
1321,2,"heinz",1.19,1.39,1.49,0.89
1321,3,"heinz",1.39,0.79,1.39,0.95
1322,1,"heinz",0.99,0.99,1.46,0.95
1322,2,"heinz",1.19,1.39,1.49,0.89
1322,3,"heinz",0.99,1.39,1.49,0.89
1322,4,"heinz",1.19,1.36,1.39,0.95
1322,5,"heinz",1.19,1.29,1.39,0.95
1322,6,"heinz",1.19,1.29,1.49,0.95
1323,1,"hunts",1.46,1.43,1.49,0.99
1323,2,"hunts",1.46,1.43,1.45,0.99
1324,1,"heinz",1.19,1.36,1.46,0.95
1324,2,"hunts",0.99,1.19,1.46,0.95
1324,3,"stb",1.39,1.39,1.49,0.89
1325,1,"heinz",1.19,1.49,1.49,0.95
1325,2,"hunts",1.46,1.53,1.46,0.95
1326,1,"stb",1.39,1.39,1.49,0.89
1327,1,"hunts",1.19,1.36,1.39,0.95
1327,2,"hunts",1.19,1.29,1.46,0.95
1328,1,"heinz",1.39,1.49,1.49,0.89
1328,2,"heinz",1.19,1.39,1.49,0.89
1328,3,"heinz",0.99,1.39,1.49,0.89
1328,4,"heinz",0.99,1.36,1.39,0.95
1329,1,"heinz",0.99,1.39,1.49,0.89
1329,2,"heinz",0.99,1.36,1.49,0.95
1329,3,"stb",1.19,1.39,1.49,0.89
1330,1,"hunts",1.46,1.43,1.49,0.99
1331,1,"heinz",0.99,1.39,1.49,0.89
1331,2,"heinz",1.19,1.29,1.49,0.95
1332,1,"stb",1.39,1.39,1.49,0.89
1333,1,"heinz",1.19,1.36,1.39,0.95
1334,1,"stb",1.39,1.39,1.49,0.89
1335,1,"stb",1.19,1.29,1.49,0.95
1335,2,"stb",1.19,1.49,1.49,0.95
1335,3,"stb",1.46,1.19,1.46,0.79
1336,1,"stb",1.19,1.36,1.49,0.95
1337,1,"delmonte",0.99,1.39,1.49,0.89
1338,1,"heinz",1.46,1.36,1.39,0.95
1339,1,"stb",1.19,1.53,1.49,0.95
1340,1,"heinz",1.46,1.43,1.49,0.75
1341,1,"heinz",1.19,1.36,1.39,0.95
1341,2,"heinz",1.46,1.43,1.49,0.99
1341,3,"heinz",0.79,1.43,1.45,0.99
1341,4,"heinz",1.46,1.43,1.45,0.99
1341,5,"hunts",1.46,1.43,1.49,0.99
1341,6,"stb",1.39,1.39,1.49,0.89
1342,1,"heinz",1.39,1.39,1.49,0.99
1343,1,"hunts",1.39,0.79,1.39,0.95
1344,1,"heinz",0.99,1.39,1.49,0.89
1344,2,"hunts",1.46,1.29,1.39,0.95
1344,3,"hunts",1.46,1.43,1.45,0.99
1344,4,"stb",1.19,1.36,1.39,0.95
1344,5,"stb",1.46,1.29,1.39,0.95
1344,6,"stb",1.46,1.43,1.39,0.75
1344,7,"stb",1.46,1.43,0.99,0.75
1345,1,"hunts",1.39,0.99,1.39,0.99
1345,2,"hunts",1.39,0.89,1.39,0.95
1345,3,"stb",0.99,1.19,1.46,0.95
1346,1,"heinz",0.99,1.43,1.46,0.79
1347,1,"heinz",0.79,1.43,1.45,0.99
1347,2,"stb",1.19,1.39,1.49,0.89
1348,1,"heinz",0.99,1.53,1.49,0.95
1348,2,"hunts",1.39,0.79,1.39,0.95
1348,3,"delmonte",1.39,1.39,1.49,0.89
1349,1,"heinz",1.39,1.36,1.49,0.95
1349,2,"hunts",1.46,1.43,1.49,0.75
1350,1,"heinz",0.99,1.39,1.49,0.89
1350,2,"heinz",0.99,1.36,1.39,0.95
1350,3,"delmonte",1.46,1.43,0.89,0.99
1350,4,"stb",1.19,1.39,1.49,0.89
1351,1,"delmonte",1.39,1.39,1.49,0.89
1352,1,"heinz",1.39,1.36,1.49,0.89
1353,1,"heinz",0.79,1.43,1.45,0.99
1353,2,"stb",1.47,1.43,1.45,0.99
1353,3,"stb",1.47,1.43,1.45,0.99
1354,1,"delmonte",1.46,1.43,1.45,0.99
1355,1,"heinz",1.19,1.36,1.46,0.95
1355,2,"heinz",0.99,1.53,1.46,0.95
1355,3,"heinz",0.99,1.43,1.46,0.99
1355,4,"heinz",0.99,1.43,1.46,0.99
1355,5,"heinz",0.99,1.43,1.46,0.99
1356,1,"heinz",1.19,1.39,1.49,0.89
1357,1,"delmonte",1.46,1.43,0.99,0.99
1357,2,"stb",1.19,1.39,1.49,0.99
1358,1,"heinz",1.19,1.39,1.49,0.89
1358,2,"heinz",0.99,1.53,1.46,0.95
1358,3,"heinz",1.46,1.43,1.46,0.99
1359,1,"stb",1.46,1.44,1.46,0.79
1360,1,"heinz",1.39,1.39,1.49,0.89
1360,2,"heinz",0.99,1.39,1.49,0.89
1360,3,"heinz",1.46,1.29,1.49,0.95
1360,4,"heinz",0.99,1.53,1.46,0.95
1360,5,"heinz",1.46,1.43,1.46,0.79
1360,6,"heinz",1.46,1.43,0.99,0.75
1360,7,"heinz",1.46,1.43,0.99,0.75
1360,8,"heinz",1.19,0.99,1.46,0.95
1360,9,"hunts",1.46,1.53,1.46,0.95
1360,10,"hunts",1.39,0.79,1.39,0.95
1360,11,"delmonte",1.19,1.49,1.49,0.95
1360,12,"delmonte",1.39,1.39,0.99,0.79
1361,1,"heinz",0.99,1.39,1.49,0.89
1361,2,"heinz",1.39,1.36,1.39,0.95
1362,1,"heinz",0.99,1.53,1.46,0.95
1363,1,"heinz",0.99,1.39,1.49,0.89
1364,1,"hunts",1.39,0.79,1.39,0.95
1364,2,"stb",1.39,1.39,1.49,0.89
1364,3,"stb",1.39,1.39,1.49,0.89
1365,1,"delmonte",1.39,0.89,1.39,0.89
1366,1,"heinz",1.19,1.53,1.49,0.95
1366,2,"heinz",0.79,1.43,1.45,0.99
1366,3,"heinz",1.47,1.43,1.45,0.99
1366,4,"hunts",1.47,1.43,1.45,0.99
1366,5,"stb",0.99,1.43,1.49,0.75
1367,1,"hunts",1.46,1.43,0.99,0.99
1368,1,"hunts",1.39,0.89,1.39,0.95
1369,1,"heinz",0.99,1.39,1.49,0.89
1369,2,"stb",1.46,1.43,1.39,0.75
1370,1,"heinz",1.19,1.39,1.49,0.89
1370,2,"heinz",0.99,1.39,1.49,0.89
1370,3,"heinz",1.19,1.39,1.49,0.89
1370,4,"heinz",1.39,1.36,1.39,0.95
1370,5,"delmonte",1.39,1.36,1.39,0.95
1370,6,"stb",0.99,1.39,1.49,0.89
1371,1,"heinz",1.19,1.36,1.39,0.95
1372,1,"heinz",0.79,1.43,1.45,0.99
1372,2,"heinz",1.19,1.36,1.49,0.95
1372,3,"heinz",0.99,1.19,1.49,0.95
1372,4,"heinz",0.99,1.43,1.49,0.75
1372,5,"delmonte",1.46,1.43,1.45,0.99
1372,6,"stb",1.46,1.43,1.45,0.99
1373,1,"heinz",1.39,1.39,1.49,0.89
1373,2,"heinz",0.99,1.39,1.49,0.89
1373,3,"heinz",1.46,1.53,1.45,0.99
1373,4,"stb",1.46,1.53,1.47,0.75
1374,1,"delmonte",1.19,0.89,1.49,0.89
1375,1,"heinz",0.99,1.39,1.49,0.89
1376,1,"heinz",1.39,1.39,1.49,0.89
1376,2,"heinz",0.99,1.39,1.49,0.89
1376,3,"heinz",1.19,1.36,1.39,0.95
1376,4,"heinz",0.79,1.43,1.45,0.99
1376,5,"heinz",1.46,1.43,1.45,0.99
1376,6,"hunts",1.19,1.19,1.47,0.79
1376,7,"stb",1.46,1.43,0.99,0.99
1377,1,"heinz",1.19,1.36,1.39,0.95
1377,2,"heinz",1.19,1.29,1.39,0.95
1377,3,"heinz",0.99,0.99,1.46,0.95
1378,1,"stb",0.99,1.39,1.49,0.89
1378,2,"stb",1.46,1.44,1.46,0.79
1379,1,"heinz",1.19,1.39,1.49,0.89
1380,1,"heinz",1.19,1.39,1.49,0.89
1380,2,"heinz",0.99,1.36,1.39,0.95
1380,3,"heinz",0.99,1.19,1.46,0.95
1380,4,"heinz",0.99,1.53,1.46,0.95
1380,5,"heinz",1.46,1.43,1.46,0.99
1380,6,"heinz",0.79,1.43,1.46,0.99
1380,7,"heinz",0.99,1.43,1.45,0.99
1380,8,"hunts",1.39,0.79,1.39,0.95
1380,9,"hunts",1.46,1.43,1.46,0.99
1380,10,"hunts",1.46,1.43,1.46,0.75
1380,11,"stb",1.19,1.29,1.46,0.95
1380,12,"stb",1.46,1.44,1.46,0.79
1381,1,"heinz",0.99,1.39,1.49,0.89
1381,2,"heinz",0.99,1.36,1.39,0.95
1381,3,"heinz",1.19,1.36,1.39,0.95
1381,4,"hunts",1.39,0.89,1.39,0.95
1381,5,"hunts",1.46,1.29,1.46,0.95
1381,6,"hunts",0.99,1.29,1.49,0.95
1381,7,"hunts",1.46,1.43,1.47,0.79
1382,1,"stb",1.19,1.36,1.39,0.95
1383,1,"heinz",0.99,1.39,1.49,0.89
1383,2,"heinz",0.99,1.36,1.39,0.95
1384,1,"heinz",1.19,1.29,1.49,0.95
1384,2,"heinz",1.46,1.43,0.99,0.75
1384,3,"stb",1.19,1.43,1.46,0.99
1384,4,"stb",1.39,1.39,0.99,0.79
1385,1,"heinz",1.19,1.39,1.49,0.89
1385,2,"heinz",1.46,1.43,1.45,0.99
1386,1,"hunts",1.19,1.29,1.46,0.95
1386,2,"delmonte",0.99,1.43,1.45,0.99
1387,1,"heinz",0.99,1.36,1.39,0.95
1388,1,"heinz",1.19,1.36,1.39,0.95
1389,1,"hunts",1.46,1.29,1.39,0.95
1390,1,"hunts",1.46,1.43,1.49,0.79
1391,1,"hunts",1.39,0.79,1.39,0.95
1392,1,"delmonte",1.46,1.43,0.89,0.99
1393,1,"heinz",0.79,1.43,1.46,0.99
1394,1,"heinz",1.39,0.89,1.39,0.95
1395,1,"heinz",0.99,1.39,1.49,0.89
1395,2,"heinz",0.99,1.39,1.49,0.89
1396,1,"heinz",1.46,1.44,1.46,0.95
1397,1,"heinz",1.46,1.29,1.46,0.95
1397,2,"heinz",1.19,0.99,1.46,0.95
1397,3,"heinz",0.99,1.53,1.46,0.95
1397,4,"heinz",0.99,1.39,1.49,0.89
1397,5,"heinz",0.99,1.39,1.49,0.89
1397,6,"heinz",1.39,0.89,1.39,0.99
1397,7,"heinz",0.99,1.36,1.39,0.95
1397,8,"heinz",1.19,1.29,1.49,0.95
1397,9,"heinz",0.99,1.19,1.49,0.95
1397,10,"heinz",1.19,1.53,1.47,0.95
1398,1,"heinz",1.19,1.36,1.46,0.95
1398,2,"heinz",1.46,1.43,1.46,0.99
1399,1,"heinz",0.99,1.43,1.46,0.99
1400,1,"hunts",1.47,1.43,1.49,0.99
1401,1,"heinz",0.99,1.19,1.39,0.95
1401,2,"heinz",1.46,1.43,1.45,0.99
1401,3,"stb",1.39,1.49,1.49,0.89
1402,1,"heinz",0.99,1.39,1.49,0.89
1402,2,"heinz",1.19,1.36,1.39,0.95
1403,1,"hunts",1.19,1.39,1.49,0.99
1403,2,"hunts",1.19,1.39,1.49,0.89
1403,3,"hunts",1.39,0.89,1.39,0.89
1404,1,"heinz",1.19,1.36,1.39,0.95
1404,2,"heinz",0.99,1.53,1.49,0.95
1404,3,"hunts",1.19,1.29,1.46,0.95
1404,4,"hunts",1.46,1.29,1.46,0.95
1404,5,"hunts",1.46,1.44,1.46,0.95
1404,6,"hunts",0.99,1.43,1.49,0.99
1404,7,"delmonte",1.47,1.43,0.89,0.99
1404,8,"stb",1.39,1.39,1.49,0.89
1404,9,"stb",1.39,1.36,1.39,0.95
1405,1,"heinz",0.79,1.43,1.45,0.99
1405,2,"delmonte",1.46,1.43,0.99,0.99
1406,1,"hunts",1.19,1.39,1.49,0.89
1406,2,"hunts",1.39,0.89,1.49,0.95
1406,3,"hunts",1.46,1.43,1.46,0.79
1406,4,"stb",1.19,1.39,1.49,0.89
1407,1,"stb",1.19,1.39,1.49,0.99
1407,2,"stb",1.39,1.36,1.39,0.95
1408,1,"heinz",1.39,1.36,1.49,0.89
1408,2,"heinz",0.99,1.43,1.46,0.99
1408,3,"heinz",1.46,1.43,1.47,0.79
1408,4,"delmonte",1.39,1.36,1.39,0.95
1408,5,"stb",1.46,1.43,1.46,0.75
1408,6,"stb",1.19,1.53,1.47,0.95
1408,7,"stb",1.46,1.53,1.47,0.95
1409,1,"heinz",1.19,1.29,1.39,0.95
1409,2,"hunts",1.39,0.89,1.39,0.99
1409,3,"stb",1.19,1.39,1.49,0.89
1409,4,"stb",1.19,1.19,1.39,0.95
1410,1,"heinz",1.19,1.36,1.39,0.95
1410,2,"heinz",1.19,1.36,1.39,0.95
1411,1,"stb",1.46,1.43,1.47,0.79
1411,2,"stb",1.46,1.43,1.45,0.99
1412,1,"stb",1.46,1.43,1.49,0.79
1413,1,"heinz",0.99,1.39,1.49,0.89
1413,2,"heinz",1.19,1.29,1.49,0.95
1413,3,"heinz",1.19,1.29,1.49,0.95
1414,1,"heinz",1.19,1.39,1.49,0.89
1414,2,"heinz",1.46,1.43,1.46,0.79
1414,3,"heinz",1.19,1.43,1.46,0.99
1415,1,"stb",1.46,1.19,1.46,0.79
1416,1,"heinz",1.19,0.89,1.49,0.99
1416,2,"heinz",0.99,1.36,1.49,0.95
1416,3,"hunts",1.19,1.49,1.49,0.95
1416,4,"hunts",1.19,1.43,1.46,0.75
1416,5,"stb",1.19,1.36,1.39,0.95
1417,1,"stb",1.19,1.44,1.47,0.95
1418,1,"heinz",0.99,1.39,1.49,0.89
1418,2,"hunts",1.39,0.89,1.39,0.95
1419,1,"heinz",1.39,0.89,1.49,0.95
1420,1,"heinz",0.79,1.43,1.45,0.99
1420,2,"delmonte",1.39,1.39,1.49,0.89
1420,3,"stb",1.39,0.89,1.39,0.95
1420,4,"stb",1.19,1.29,1.39,0.95
1420,5,"stb",1.19,1.53,1.47,0.95
1420,6,"stb",1.46,1.53,1.47,0.99
1421,1,"hunts",1.19,0.89,1.49,0.99
1421,2,"hunts",1.39,0.89,1.49,0.95
1421,3,"stb",1.39,1.36,1.49,0.95
1421,4,"stb",1.19,1.36,1.49,0.95
1421,5,"stb",1.46,1.36,1.49,0.95
1421,6,"stb",1.19,1.36,1.49,0.95
1422,1,"heinz",1.46,1.53,1.46,0.95
1422,2,"heinz",1.46,1.43,1.46,0.75
1422,3,"stb",1.39,1.39,1.49,0.89
1423,1,"heinz",0.99,1.39,1.49,0.89
1424,1,"delmonte",1.39,1.39,1.49,0.89
1424,2,"stb",1.19,1.36,1.39,0.95
1425,1,"heinz",1.19,1.39,1.49,0.89
1425,2,"heinz",0.99,1.49,1.46,0.95
1425,3,"hunts",1.39,0.89,1.39,0.95
1426,1,"heinz",1.19,1.39,1.49,0.89
1426,2,"heinz",0.99,1.43,1.46,0.99
1426,3,"heinz",1.46,1.43,1.45,0.99
1426,4,"hunts",0.99,0.99,1.46,0.95
1426,5,"hunts",1.39,0.79,1.39,0.95
1426,6,"delmonte",1.46,1.43,0.99,0.99
1427,1,"stb",1.46,1.44,1.49,0.95
1428,1,"stb",1.19,1.39,1.49,0.89
1428,2,"stb",1.19,0.89,1.49,0.99
1428,3,"stb",1.19,0.89,1.49,0.95
1428,4,"stb",1.39,0.89,1.49,0.95
1428,5,"stb",1.19,1.29,1.49,0.95
1428,6,"stb",1.19,1.49,1.49,0.95
1428,7,"stb",1.46,1.43,1.46,0.79
1428,8,"stb",1.46,1.19,1.46,0.79
1429,1,"heinz",1.46,1.43,1.45,0.75
1430,1,"heinz",0.99,1.36,1.39,0.95
1430,2,"hunts",1.39,0.89,1.39,0.95
1431,1,"heinz",1.19,1.36,1.39,0.95
1431,2,"heinz",0.99,1.39,1.49,0.89
1432,1,"heinz",0.99,1.39,1.49,0.89
1432,2,"heinz",1.19,0.89,1.39,0.95
1433,1,"stb",1.39,1.39,1.49,0.89
1434,1,"hunts",0.99,1.19,1.46,0.95
1435,1,"heinz",0.99,1.39,1.49,0.89
1435,2,"stb",1.19,1.39,1.49,0.89
1436,1,"heinz",1.19,1.29,1.39,0.95
1436,2,"heinz",1.19,1.19,1.39,0.95
1437,1,"heinz",0.99,1.36,1.39,0.95
1437,2,"heinz",1.46,1.43,1.49,0.79
1437,3,"heinz",1.46,1.53,1.49,0.95
1437,4,"heinz",1.46,1.43,1.45,0.99
1437,5,"heinz",1.39,1.39,1.45,0.79
1437,6,"delmonte",1.39,1.36,1.39,0.95
1437,7,"delmonte",1.39,1.36,1.39,0.95
1438,1,"heinz",0.99,1.39,1.49,0.89
1438,2,"heinz",0.99,1.43,1.46,0.99
1439,1,"heinz",1.19,1.36,1.39,0.95
1439,2,"heinz",1.46,1.43,1.45,0.99
1439,3,"hunts",0.99,1.19,1.39,0.95
1439,4,"hunts",1.46,1.19,1.39,0.79
1439,5,"stb",1.19,1.36,1.39,0.95
1439,6,"stb",1.19,1.36,1.39,0.95
1440,1,"heinz",1.19,1.36,1.39,0.95
1441,1,"heinz",0.99,1.39,1.49,0.89
1442,1,"heinz",0.99,1.39,1.49,0.89
1442,2,"hunts",1.39,0.79,1.39,0.95
1443,1,"hunts",0.99,1.19,1.46,0.95
1444,1,"hunts",1.19,1.19,1.47,0.79
1444,2,"hunts",1.19,1.53,1.47,0.95
1445,1,"heinz",0.99,1.39,1.49,0.89
1446,1,"hunts",1.19,1.49,1.49,0.95
1447,1,"heinz",1.19,1.36,1.49,0.95
1447,2,"hunts",1.39,0.89,1.49,0.89
1447,3,"hunts",1.39,0.79,1.49,0.95
1448,1,"hunts",1.46,1.49,1.46,0.95
1449,1,"hunts",1.39,1.39,1.46,0.99
1449,2,"delmonte",0.99,1.39,1.49,0.89
1450,1,"heinz",1.39,1.36,1.39,0.95
1450,2,"stb",1.19,1.36,1.46,0.95
1451,1,"delmonte",0.99,1.39,1.49,0.89
1451,2,"delmonte",1.39,1.39,1.49,0.89
1452,1,"heinz",0.99,1.19,1.49,0.95
1453,1,"heinz",0.99,1.43,1.45,0.99
1453,2,"heinz",0.79,1.43,1.45,0.99
1454,1,"hunts",0.99,1.43,1.46,0.99
1454,2,"stb",1.46,1.44,1.46,0.79
1455,1,"stb",1.47,1.43,1.45,0.99
1456,1,"heinz",0.99,1.39,1.49,0.89
1456,2,"heinz",1.19,1.36,1.39,0.95
1456,3,"heinz",1.19,1.36,1.46,0.95
1456,4,"heinz",1.46,1.49,1.46,0.95
1456,5,"heinz",1.19,0.99,1.46,0.95
1456,6,"heinz",0.99,1.43,1.46,0.99
1456,7,"stb",1.39,1.36,1.39,0.95
1457,1,"heinz",1.39,1.39,1.49,0.89
1458,1,"heinz",1.46,1.53,1.45,0.75
1459,1,"heinz",1.46,1.36,1.39,0.95
1459,2,"heinz",1.46,1.29,1.49,0.95
1459,3,"delmonte",1.46,1.53,1.47,0.95
1459,4,"delmonte",1.46,1.43,0.89,0.99
1460,1,"heinz",0.99,1.39,1.49,0.89
1460,2,"heinz",1.19,1.36,1.39,0.95
1461,1,"heinz",1.19,1.39,1.49,0.89
1461,2,"heinz",1.19,1.36,1.39,0.95
1461,3,"heinz",0.99,1.36,1.39,0.95
1462,1,"heinz",0.79,1.43,1.46,0.99
1462,2,"hunts",1.46,1.19,1.46,0.79
1462,3,"stb",1.46,1.43,1.46,0.75
1463,1,"hunts",1.19,1.39,1.49,0.89
1463,2,"hunts",1.19,1.29,1.46,0.95
1463,3,"hunts",1.19,1.19,1.46,0.95
1463,4,"hunts",1.46,1.53,1.49,0.95
1463,5,"hunts",0.99,1.43,1.49,0.99
1463,6,"hunts",1.47,1.43,1.45,0.99
1463,7,"hunts",1.47,1.39,0.89,0.99
1464,1,"heinz",1.19,1.49,1.49,0.95
1464,2,"stb",1.46,1.43,1.46,0.79
1465,1,"hunts",1.39,0.89,1.39,0.95
1466,1,"stb",1.46,1.43,0.99,0.75
1466,2,"stb",1.39,0.79,1.39,0.95
1467,1,"heinz",1.19,1.39,1.49,0.89
1467,2,"heinz",1.19,1.36,1.39,0.95
1468,1,"heinz",1.39,1.39,1.49,0.89
1469,1,"heinz",1.39,1.36,1.49,0.95
