"lower","upper","answer","recparks","jobs","lowrisk","wildlife","future","aboriginal","finben","mineparks","moreparks","gov","envcon","vparks","tvenv","conservation","sex","age","schooling","income","major"
100,999,"yy",1,1,1,5,5,5,2,5,5,1,"yes","yes",1,"no","female",52,6,25,"yes"
100,999,"yy",4,4,3,4,5,4,5,5,5,1,"yes","no",1,"no","male",70,1,25,"yes"
100,999,"yy",3,4,3,5,3,5,3,3,4,1,"no","yes",1,"no","female",21,4,25,"yes"
100,999,"yy",3,1,1,5,5,4,1,5,5,1,"yes","yes",3,"no","female",37,0,45,"yes"
100,999,"yy",4,1,2,5,5,5,1,5,3,1,"yes","yes",1,"no","female",37,4,16,"yes"
100,999,"yy",5,1,3,5,1,5,1,5,3,1,"yes","yes",1,"no","male",37,3,9,"yes"
100,999,"yy",3,1,2,5,5,4,2,5,5,1,"yes","yes",1,"no","male",42,6,45,"yes"
100,250,"ny",4,2,4,4,5,1,3,4,3,1,"no","yes",3,"no","female",32,6,9,"yes"
100,250,"ny",4,2,2,5,5,4,4,4,4,1,"yes","yes",3,"no","female",47,2,9,"no"
100,250,"ny",5,3,1,5,5,4,4,5,5,1,"no","yes",7,"no","female",42,3,25,"yes"
100,250,"ny",3,2,1,4,4,3,2,4,4,2,"no","yes",2,"no","female",47,3,35,"no"
100,250,"ny",5,3,4,5,5,5,2,3,1,1,"yes","yes",1,"no","male",32,2,16,"yes"
100,250,"ny",2,1,1,5,3,5,1,5,3,2,"yes","yes",1,"yes","male",21,4,35,"no"
100,250,"ny",2,3,2,5,4,3,2,3,4,1,"no","yes",2,"no","male",27,6,35,"yes"
100,250,"ny",4,2,1,5,5,2,3,5,4,1,"no","no",1,"no","female",52,2,3,"yes"
100,250,"ny",3,3,5,5,4,3,3,4,4,1,"no","yes",2,"no","male",32,6,60,"yes"
100,250,"ny",3,3,2,5,3,2,3,5,5,1,"no","yes",3,"no","female",37,3,25,"no"
100,250,"ny",2,3,3,5,3,2,3,2,3,1,"yes","yes",2,"no","male",27,4,25,"no"
100,250,"ny",3,2,3,5,5,4,3,4,4,1,"no","yes",1,"no","female",37,4,25,"no"
100,250,"ny",5,5,1,5,5,1,1,1,3,1,"no","yes",1,"no","male",21,3,25,"yes"
100,250,"ny",5,3,3,5,5,5,3,4,5,1,"no","no",1,"no","male",32,2,9,"no"
100,250,"ny",3,1,2,5,5,3,2,5,4,1,"no","yes",1,"no","male",27,3,25,"yes"
100,250,"ny",3,3,3,4,2,3,1,3,2,1,"yes","yes",6,"no","female",21,4,3,"no"
100,250,"ny",5,3,3,5,5,3,5,5,5,1,"no","yes",4,"no","female",37,3,3,"yes"
100,250,"ny",2,1,2,5,5,4,3,4,5,1,"no","yes",2,"no","female",21,4,3,"no"
100,250,"ny",4,2,3,5,4,2,2,4,4,1,"no","yes",3,"no","male",27,4,25,"yes"
100,250,"ny",3,2,3,4,5,4,2,4,4,1,"no","yes",2,"no","male",27,3,25,"yes"
100,250,"ny",2,1,3,5,4,3,2,5,5,1,"yes","yes",1,"no","female",37,6,16,"yes"
100,250,"ny",5,2,2,5,5,5,4,2,3,1,"yes","yes",7,"yes","female",32,6,16,"no"
100,250,"ny",2,1,2,5,5,3,2,5,5,1,"yes","yes",1,"no","female",70,3,9,"yes"
100,250,"ny",2,1,2,5,5,5,4,4,1,1,"no","yes",2,"no","female",21,3,3,"no"
100,250,"ny",4,2,1,5,4,3,2,5,3,2,"no","no",2,"no","female",27,3,16,"yes"
100,250,"ny",5,4,3,5,4,3,4,3,3,1,"no","yes",1,"no","female",42,3,35,"yes"
100,250,"ny",2,3,1,5,4,4,3,3,4,1,"yes","yes",2,"yes","male",21,4,25,"no"
100,250,"ny",2,1,3,5,5,5,2,4,5,1,"yes","yes",1,"no","male",32,6,27,"yes"
100,250,"ny",2,4,5,4,5,4,5,5,1,1,"yes","yes",1,"no","male",42,6,16,"no"
100,250,"ny",3,3,3,4,4,3,2,3,3,1,"yes","yes",2,"no","male",21,4,25,"yes"
100,250,"ny",3,3,3,3,3,3,4,3,3,1,"yes","no",1,"no","female",37,3,9,"yes"
100,250,"ny",5,4,1,5,5,3,3,3,5,1,"no","no",3,"no","male",27,3,35,"no"
100,250,"ny",4,3,3,5,5,4,3,4,5,1,"yes","yes",1,"no","female",21,4,27,"yes"
100,250,"ny",5,2,2,5,5,3,3,5,4,1,"no","no",4,"no","female",37,3,3,"no"
100,250,"ny",3,1,4,5,5,1,1,5,5,1,"yes","yes",1,"no","male",32,5,25,"yes"
100,250,"ny",5,4,1,5,2,4,3,5,5,1,"yes","no",1,"no","male",21,2,3,"no"
100,250,"ny",4,2,1,5,5,5,5,5,5,1,"yes","no",1,"yes","male",32,4,9,"yes"
100,250,"ny",5,3,2,5,4,3,2,5,2,1,"no","no",2,"no","female",32,3,16,"no"
100,250,"ny",4,4,4,5,5,5,3,5,5,1,"yes","yes",1,"no","female",37,5,9,"no"
100,250,"ny",3,1,1,5,5,5,1,5,5,1,"yes","yes",1,"no","male",70,0,35,"yes"
100,250,"ny",5,3,3,5,3,4,4,5,3,2,"yes","no",4,"no","female",27,6,25,"yes"
100,250,"ny",5,3,1,5,5,5,2,4,5,1,"yes","yes",1,"no","male",37,5,45,"yes"
100,250,"ny",2,1,3,5,5,2,2,5,3,1,"yes","yes",7,"yes","female",42,0,27,"yes"
100,250,"ny",5,5,5,5,5,5,4,4,4,1,"yes","yes",4,"no","female",52,6,25,"yes"
100,250,"ny",2,2,3,5,5,3,2,2,3,1,"no","yes",1,"no","female",42,6,60,"yes"
100,250,"ny",2,2,2,5,4,3,2,4,5,1,"no","no",1,"no","female",42,3,9,"yes"
100,250,"ny",4,2,3,5,5,4,2,4,5,1,"no","yes",2,"yes","female",27,6,35,"yes"
100,250,"ny",4,5,3,5,5,4,5,5,3,1,"no","no",2,"no","male",52,6,9,"yes"
100,250,"ny",3,3,2,4,5,4,4,2,3,2,"no","yes",2,"no","female",37,3,16,"yes"
100,250,"ny",4,2,2,4,5,5,2,5,3,1,"no","yes",2,"no","female",32,6,27,"yes"
100,250,"ny",1,3,1,5,5,2,1,2,5,1,"no","yes",1,"no","male",47,2,45,"yes"
100,250,"ny",5,3,1,5,5,1,1,5,5,1,"yes","yes",1,"no","female",27,3,27,"yes"
100,250,"ny",2,4,5,5,5,5,1,5,5,1,"yes","yes",1,"yes","female",52,6,45,"yes"
100,250,"ny",5,5,4,5,5,5,5,4,5,1,"no","no",1,"no","female",47,1,9,"yes"
100,250,"ny",3,3,2,5,5,4,2,5,3,1,"yes","yes",1,"no","male",32,4,25,"yes"
100,250,"ny",5,1,2,5,5,5,4,4,1,1,"no","yes",1,"no","male",27,3,35,"yes"
100,250,"ny",3,3,3,5,5,5,1,3,3,1,"yes","yes",1,"no","female",37,6,3,"yes"
100,250,"ny",2,2,2,5,4,4,3,4,5,1,"yes","no",1,"no","female",70,3,16,"yes"
100,250,"ny",4,1,1,5,5,4,2,5,5,1,"no","yes",7,"no","male",21,3,9,"yes"
100,250,"ny",3,2,1,5,5,2,3,5,3,1,"yes","yes",1,"no","male",70,3,9,"yes"
100,250,"ny",1,1,1,5,5,4,1,5,5,1,"yes","yes",1,"yes","male",37,6,25,"yes"
250,999,"yy",3,3,3,2,3,2,3,5,3,1,"no","yes",2,"no","male",27,4,25,"yes"
250,999,"yy",2,2,3,4,5,4,3,4,4,1,"yes","yes",7,"no","female",27,4,9,"no"
250,999,"yy",5,4,2,5,5,5,5,5,2,1,"yes","yes",3,"no","female",27,3,16,"no"
250,999,"yy",3,1,3,5,5,2,3,5,5,1,"no","yes",1,"no","female",70,4,35,"yes"
250,999,"yy",5,1,1,5,5,5,1,5,5,1,"no","yes",1,"no","male",27,3,25,"no"
250,999,"yy",5,3,1,5,5,5,1,5,5,1,"yes","no",1,"no","female",52,2,9,"yes"
250,999,"yy",4,1,1,5,5,5,1,5,5,1,"yes","yes",1,"yes","female",32,6,25,"no"
250,999,"yy",4,2,1,5,5,4,3,5,4,1,"yes","yes",7,"no","male",21,5,25,"yes"
250,999,"yy",3,3,1,5,3,3,3,5,5,1,"yes","yes",1,"no","male",70,6,60,"no"
250,999,"yy",2,2,2,5,4,3,1,5,4,1,"yes","yes",2,"no","male",27,5,35,"yes"
250,999,"yy",5,1,5,5,5,4,2,3,5,1,"yes","no",1,"no","male",70,6,45,"no"
250,999,"yy",3,2,2,5,5,4,2,5,4,1,"yes","yes",1,"no","male",70,3,25,"yes"
250,999,"yy",5,1,1,5,5,5,3,5,5,1,"yes","yes",2,"no","male",37,3,16,"no"
250,999,"yy",5,1,5,5,5,5,1,5,1,1,"yes","no",2,"no","female",37,2,9,"no"
250,999,"yy",3,1,5,5,5,4,1,4,1,1,"yes","yes",1,"no","female",42,1,16,"yes"
250,999,"yy",3,1,1,5,5,4,1,5,5,1,"yes","yes",1,"no","male",32,5,25,"yes"
250,999,"yy",4,1,2,5,5,3,2,4,4,1,"yes","yes",1,"no","female",37,6,60,"no"
250,999,"yy",2,1,1,5,5,4,2,5,5,1,"yes","yes",1,"no","female",27,6,9,"yes"
250,999,"yy",5,5,1,5,5,1,1,5,5,1,"yes","no",6,"no","male",47,3,9,"no"
250,999,"yy",5,1,3,5,5,5,1,5,3,1,"yes","yes",1,"yes","male",32,6,35,"yes"
250,999,"yy",3,3,3,4,3,4,3,4,4,1,"yes","yes",1,"no","male",42,6,60,"yes"
250,999,"yy",3,3,3,5,3,1,3,3,3,1,"no","no",1,"no","male",32,4,35,"no"
250,999,"yy",5,1,1,5,5,5,2,5,5,1,"no","yes",1,"no","male",42,3,25,"yes"
250,999,"yy",3,2,2,5,5,4,2,4,5,1,"no","yes",1,"no","female",70,3,9,"no"
250,999,"yy",5,1,5,5,5,5,1,5,5,1,"yes","yes",1,"no","female",21,6,25,"yes"
250,999,"yy",5,1,1,5,5,5,1,5,3,2,"yes","yes",4,"no","male",21,3,25,"no"
250,999,"yy",4,2,1,5,5,4,2,4,3,1,"yes","yes",1,"yes","male",27,6,35,"no"
250,999,"yy",5,3,3,5,5,4,4,4,3,2,"no","yes",2,"no","female",27,5,25,"yes"
250,999,"yy",5,3,1,5,5,5,1,5,5,1,"yes","yes",1,"no","female",70,2,16,"yes"
250,999,"yy",3,1,2,5,5,3,3,5,5,1,"yes","yes",1,"yes","female",32,6,45,"no"
250,999,"yy",5,3,1,5,5,2,1,5,5,1,"yes","no",1,"no","male",42,5,45,"no"
250,999,"yy",3,1,1,5,5,3,1,5,5,1,"yes","yes",1,"no","male",47,0,16,"yes"
250,999,"yy",4,2,2,4,2,4,5,5,2,1,"no","no",2,"no","male",42,1,16,"yes"
250,999,"yy",5,2,2,5,5,3,3,4,5,1,"yes","yes",1,"no","male",37,0,35,"no"
250,999,"yy",5,3,2,5,5,2,2,4,4,1,"no","yes",3,"no","male",32,2,35,"yes"
250,999,"yy",3,2,2,5,5,3,3,3,4,1,"yes","yes",4,"no","female",47,5,9,"no"
250,999,"yy",5,4,2,5,3,4,3,2,4,1,"yes","no",1,"no","male",47,1,16,"yes"
250,999,"yy",2,2,1,5,5,4,3,5,4,1,"no","no",4,"no","male",27,5,25,"no"
250,999,"yy",3,1,1,5,5,4,3,5,5,1,"yes","no",2,"no","male",37,6,25,"yes"
250,999,"yy",3,1,1,5,5,3,1,5,4,1,"no","yes",1,"no","male",37,6,35,"no"
250,999,"yy",3,2,2,5,5,4,2,4,5,1,"no","yes",2,"no","male",21,6,25,"no"
250,999,"yy",2,2,3,4,4,3,2,4,4,1,"yes","yes",1,"no","male",32,4,25,"yes"
250,999,"yy",3,3,3,5,5,5,1,3,3,1,"no","yes",1,"no","male",52,1,9,"yes"
250,999,"yy",2,2,4,5,4,3,3,5,2,1,"yes","yes",1,"no","male",37,6,35,"no"
250,999,"yy",5,5,5,5,5,3,3,4,2,2,"no","yes",1,"no","female",32,4,16,"yes"
250,999,"yy",3,2,2,5,5,3,3,4,5,1,"yes","yes",1,"no","male",70,3,16,"yes"
250,999,"yy",5,2,4,5,5,4,2,5,4,1,"yes","yes",1,"no","male",37,2,25,"no"
250,999,"yy",5,2,3,4,5,5,3,5,4,1,"no","yes",2,"no","female",21,3,16,"yes"
250,999,"yy",1,1,2,5,5,5,1,5,4,1,"yes","yes",2,"no","female",37,6,25,"yes"
250,999,"yy",5,3,1,5,5,3,4,4,5,2,"no","no",4,"no","female",37,3,16,"no"
250,999,"yy",4,1,4,5,5,4,1,4,4,1,"yes","yes",1,"no","female",52,6,45,"yes"
250,999,"yy",1,1,1,5,4,5,1,4,4,1,"no","yes",2,"no","female",32,0,35,"no"
250,999,"yy",3,1,2,5,5,3,2,3,4,1,"no","yes",1,"no","female",42,3,25,"yes"
250,999,"yy",2,2,3,4,4,3,3,4,3,2,"no","yes",3,"no","female",21,4,16,"no"
250,999,"yy",3,2,1,5,5,2,3,4,5,1,"no","no",1,"no","male",52,3,16,"no"
250,999,"yy",2,1,3,5,5,5,1,2,4,1,"yes","yes",1,"yes","female",21,4,9,"no"
250,999,"yy",3,1,1,5,5,4,3,3,4,1,"yes","yes",2,"no","female",37,6,9,"yes"
250,999,"yy",5,4,2,5,5,4,4,4,4,1,"yes","no",1,"no","male",42,1,25,"yes"
250,999,"yy",2,4,1,4,5,3,2,4,4,1,"yes","yes",1,"no","male",52,4,25,"no"
250,999,"yy",5,2,2,5,4,3,2,4,2,1,"yes","yes",2,"no","male",42,5,25,"yes"
250,999,"yy",2,1,4,4,3,4,2,3,5,1,"yes","yes",2,"no","male",21,0,9,"yes"
250,999,"yy",3,1,2,5,5,5,2,4,5,1,"yes","yes",2,"no","female",37,6,25,"no"
250,999,"yy",5,5,5,5,5,3,3,3,5,1,"yes","no",2,"no","male",37,3,9,"no"
250,999,"yy",2,1,2,5,3,3,2,4,5,1,"yes","yes",1,"no","male",27,4,9,"yes"
250,999,"yy",2,2,1,5,4,4,1,3,4,1,"yes","yes",2,"no","female",21,4,25,"no"
250,999,"yy",2,1,3,5,5,4,4,4,4,1,"yes","yes",2,"no","male",37,6,35,"yes"
250,999,"yy",5,3,1,1,5,4,5,5,5,2,"no","yes",5,"no","male",21,4,16,"yes"
250,999,"yy",5,1,1,5,5,5,1,5,5,1,"yes","yes",1,"yes","male",42,6,35,"no"
250,999,"yy",2,3,1,5,4,3,2,4,3,1,"no","no",4,"no","male",42,4,16,"no"
250,999,"yy",3,2,2,5,3,4,3,5,5,1,"no","no",2,"no","female",21,4,16,"yes"
250,999,"yy",2,2,1,5,5,5,1,2,5,1,"yes","yes",1,"yes","male",42,6,9,"no"
250,999,"yy",4,3,2,4,4,3,3,3,4,1,"no","no",1,"no","male",32,4,25,"yes"
250,999,"yy",5,1,1,5,5,5,3,1,3,1,"no","no",1,"no","male",70,1,25,"yes"
250,999,"yy",3,1,4,5,5,2,1,2,4,1,"no","yes",1,"no","male",32,5,16,"no"
250,999,"yy",4,2,2,5,4,4,3,5,3,1,"no","yes",2,"no","female",21,4,25,"no"
250,999,"yy",1,1,1,5,5,5,1,5,5,1,"yes","yes",2,"yes","female",42,6,25,"yes"
250,999,"yy",4,3,1,4,5,1,3,5,3,2,"no","yes",4,"no","female",37,3,9,"no"
250,999,"yy",3,1,2,5,5,2,2,5,5,1,"yes","yes",1,"no","female",42,6,35,"yes"
250,999,"yy",3,2,2,4,5,4,2,4,3,1,"yes","yes",1,"no","female",47,3,16,"no"
250,999,"yy",4,4,1,5,5,5,3,5,5,1,"yes","yes",1,"no","female",37,5,16,"yes"
250,999,"yy",3,2,2,5,3,4,2,2,3,1,"no","yes",1,"no","male",32,4,16,"no"
250,999,"yy",4,5,2,5,5,4,4,5,5,1,"yes","yes",2,"no","female",42,4,16,"yes"
250,999,"yy",4,1,3,5,5,5,1,5,5,1,"yes","yes",1,"no","male",37,6,45,"no"
250,999,"yy",5,2,2,5,2,3,2,5,5,1,"yes","no",2,"no","female",70,3,16,"yes"
250,999,"yy",2,2,4,5,3,3,3,5,5,1,"yes","yes",1,"no","female",27,3,16,"no"
250,999,"yy",5,5,3,5,5,3,2,5,3,1,"yes","yes",1,"no","male",47,3,25,"no"
250,999,"yy",4,1,1,5,3,4,2,4,3,1,"no","yes",2,"no","female",21,4,25,"yes"
250,999,"yy",4,3,2,5,5,4,2,4,5,1,"no","no",2,"no","male",27,4,16,"no"
250,999,"yy",4,1,2,5,5,4,3,2,5,1,"no","yes",1,"no","male",27,2,25,"yes"
250,999,"yy",5,2,2,5,5,3,1,5,5,1,"yes","no",3,"no","female",42,6,45,"no"
250,999,"yy",3,1,1,5,5,3,1,5,5,1,"no","no",1,"no","male",42,6,35,"no"
250,999,"yy",3,1,1,5,5,4,1,5,5,1,"yes","yes",1,"yes","male",47,3,9,"yes"
250,999,"yy",5,1,3,5,5,5,3,1,5,1,"yes","no",1,"no","male",70,4,25,"no"
250,999,"yy",5,2,1,5,5,3,1,3,4,1,"no","yes",2,"no","male",42,6,35,"yes"
250,999,"yy",4,1,4,5,4,1,3,3,5,1,"no","no",1,"no","male",52,5,45,"no"
250,999,"yy",2,2,2,5,3,4,3,4,3,1,"yes","yes",4,"no","female",37,6,16,"yes"
250,999,"yy",5,1,1,5,5,5,2,5,4,1,"no","no",1,"no","male",47,3,16,"no"
250,999,"yy",2,2,3,4,4,3,2,4,3,2,"no","yes",2,"no","female",21,6,25,"yes"
250,999,"yy",4,1,3,5,5,1,3,5,5,1,"no","no",1,"no","male",37,0,35,"no"
250,999,"yy",3,1,2,5,5,3,1,5,4,1,"yes","yes",2,"no","male",21,4,25,"yes"
250,999,"yy",5,1,1,5,5,5,1,4,4,1,"yes","yes",1,"no","female",37,6,35,"no"
250,999,"yy",5,2,1,5,5,4,3,5,5,1,"yes","yes",1,"no","male",21,4,9,"no"
250,999,"yy",3,3,2,4,5,4,3,4,4,1,"yes","yes",2,"no","male",37,6,60,"yes"
250,999,"yy",5,3,2,5,4,3,3,5,5,1,"yes","yes",1,"no","female",27,3,9,"no"
250,999,"yy",3,1,1,5,5,5,3,5,5,1,"yes","yes",1,"no","female",42,6,35,"yes"
250,999,"yy",3,3,2,5,5,5,2,3,5,2,"no","yes",1,"no","female",42,4,16,"no"
250,999,"yy",5,1,4,5,5,3,2,5,5,1,"no","yes",1,"no","male",32,6,25,"yes"
250,999,"yy",3,3,3,5,5,5,3,5,5,1,"yes","no",1,"no","female",21,2,9,"yes"
250,999,"yy",4,3,1,4,5,5,1,5,2,1,"yes","yes",1,"no","male",32,4,25,"no"
250,999,"yy",5,2,1,5,5,5,1,3,5,1,"no","yes",4,"no","male",21,3,9,"no"
250,999,"yy",3,4,4,5,5,3,2,4,5,1,"yes","yes",2,"no","male",52,6,45,"yes"
250,999,"yy",5,2,1,5,5,5,2,5,5,1,"yes","yes",1,"no","male",27,6,35,"no"
250,999,"yy",3,1,2,5,5,5,1,5,5,1,"no","yes",2,"no","female",27,6,9,"yes"
250,999,"yy",4,2,5,5,5,5,2,2,5,1,"yes","yes",1,"no","male",37,4,35,"no"
250,999,"yy",2,1,2,5,5,5,4,5,5,1,"yes","yes",7,"yes","female",42,6,9,"yes"
250,999,"yy",2,2,5,5,5,4,2,2,2,1,"no","yes",2,"no","male",37,0,25,"no"
250,999,"yy",5,5,1,5,5,5,5,5,5,1,"no","no",1,"no","female",52,2,16,"yes"
250,999,"yy",1,1,1,5,4,3,1,5,5,1,"yes","no",7,"no","female",32,5,25,"yes"
250,999,"yy",5,3,2,5,5,5,1,5,5,1,"yes","yes",1,"no","female",47,0,45,"no"
250,999,"yy",3,1,3,5,5,4,3,5,5,1,"yes","yes",1,"no","female",27,6,25,"yes"
250,999,"yy",1,1,1,5,4,1,1,3,3,1,"yes","yes",4,"no","male",21,6,25,"yes"
250,999,"yy",4,3,3,4,4,4,4,4,4,1,"no","yes",2,"no","female",21,3,9,"yes"
250,999,"yy",2,3,1,5,5,5,1,5,5,1,"yes","yes",1,"no","female",37,3,16,"yes"
250,999,"yy",4,2,4,5,5,3,1,3,2,1,"yes","yes",2,"no","female",32,0,9,"no"
250,999,"yy",3,1,2,5,4,5,1,5,3,1,"yes","yes",1,"yes","female",32,6,35,"yes"
250,999,"yy",5,5,4,4,4,4,2,4,4,1,"no","no",1,"no","male",27,2,25,"no"
250,999,"yy",4,1,4,5,4,4,2,5,5,1,"yes","yes",1,"no","female",52,4,16,"yes"
250,999,"yy",4,1,2,5,4,3,2,4,5,1,"no","yes",2,"no","female",70,3,16,"no"
250,999,"yy",4,2,2,5,5,5,1,5,4,1,"no","yes",1,"no","female",42,0,35,"no"
250,999,"yy",4,3,3,5,5,3,3,4,4,1,"yes","yes",1,"no","male",52,5,45,"yes"
250,999,"yy",2,1,4,5,5,5,1,5,5,1,"yes","yes",2,"no","female",37,6,60,"no"
250,999,"yy",1,1,1,5,5,5,1,5,5,1,"no","yes",1,"no","female",42,3,16,"yes"
250,999,"yy",3,1,1,5,5,3,1,5,4,1,"no","no",2,"no","male",27,2,16,"yes"
250,999,"yy",4,3,1,5,5,3,2,2,3,1,"yes","no",4,"no","male",21,4,16,"no"
250,999,"yy",5,1,1,5,5,5,1,5,5,1,"yes","yes",1,"no","female",37,6,25,"no"
250,999,"yy",1,2,1,5,5,4,3,3,4,1,"no","yes",2,"no","female",27,3,9,"yes"
250,999,"yy",5,3,2,5,4,5,3,3,5,1,"yes","yes",1,"no","female",21,5,16,"no"
250,999,"yy",5,2,3,5,5,3,3,5,5,1,"yes","no",1,"no","male",47,5,16,"yes"
250,999,"yy",3,1,3,5,5,5,2,3,4,1,"no","yes",1,"no","male",42,5,35,"no"
250,999,"yy",1,1,3,5,5,5,2,5,5,1,"yes","yes",1,"no","female",52,4,35,"yes"
250,999,"yy",5,3,4,5,5,5,3,5,2,1,"no","yes",1,"no","female",42,1,9,"yes"
250,999,"yy",5,3,1,5,5,5,2,5,4,1,"yes","yes",4,"no","male",21,4,25,"no"
250,999,"yy",5,2,1,5,5,5,1,5,5,1,"yes","yes",1,"no","female",32,3,9,"no"
250,999,"yy",1,3,3,5,5,5,2,5,5,1,"yes","yes",1,"no","male",37,3,25,"yes"
250,999,"yy",3,1,2,5,4,4,3,2,4,1,"yes","yes",1,"no","female",32,4,35,"no"
250,999,"yy",4,2,2,5,5,3,2,5,5,1,"yes","yes",2,"no","male",21,5,35,"yes"
250,999,"yy",3,2,1,5,5,4,2,5,1,2,"yes","yes",5,"no","male",21,3,9,"no"
250,999,"yy",3,1,1,5,5,5,2,2,5,1,"yes","yes",1,"no","male",52,4,16,"yes"
250,999,"yy",2,1,2,4,5,1,1,5,4,1,"yes","yes",1,"no","female",21,3,9,"yes"
250,999,"yy",5,2,2,5,5,5,2,5,5,1,"yes","yes",3,"no","female",21,2,16,"yes"
250,999,"yy",1,1,3,5,4,4,2,3,5,1,"no","yes",2,"no","female",21,4,9,"yes"
250,999,"yy",4,3,2,5,3,3,3,4,4,2,"no","yes",2,"no","male",21,5,35,"yes"
