"whrswk","hhi","whi","hhi2","education","race","hispanic","experience","kidslt6","kids618","husby","region","wght"
36,"yes","yes","yes","16years","white","no",28,0,0,33,"south",254132
40,"no","yes","no","12years","white","no",22,0,0,0,"south",303522
27,"no","no","no","12years","white","no",12,1,2,22,"south",129393
40,"no","yes","no","13-15years","black","no",18,0,1,39,"south",266339
36,"no","yes","yes","12years","black","no",23,0,1,38,"south",363218
42,"no","yes","no","16years","white","no",4,0,0,7.454,"south",371802
35,"yes","no","yes","13-15years","black","no",28,0,3,32,"south",282549
0,"no","no","yes","16years","white","no",30,0,0,10,"south",314130
40,"no","yes","no","16years","white","no",10,0,0,10,"south",156912
40,"no","yes","yes","16years","white","no",37,0,0,0,"south",320600
40,"yes","no","yes","12years","black","no",36,0,0,20,"south",368652
45,"no","yes","no","12years","white","no",8,0,0,14.5,"south",282928
35,"no","yes","yes","12years","white","no",7,0,0,21,"south",269370
24,"yes","no","yes","16years","white","no",25,0,1,47,"south",256645
40,"no","no","no","13-15years","white","no",27,0,1,36,"south",256645
40,"no","yes","no","13-15years","black","no",23,0,1,35,"south",309003
45,"no","yes","yes","12years","white","no",7,0,1,48,"south",269370
22,"no","yes","no","12years","white","no",38,0,0,0,"south",243965
40,"no","yes","no","13-15years","white","no",7,2,0,12,"south",234600
40,"no","yes","yes","12years","white","no",31,0,0,46,"south",139580
45,"no","yes","no","12years","white","no",10,1,1,35.515,"south",257929
40,"yes","yes","yes","16years","white","no",19,1,2,24,"south",247523
35,"no","yes","yes","16years","white","no",3,1,0,22,"south",808110
0,"no","no","no","12years","white","no",21,0,3,75,"south",533692
40,"no","yes","no","13-15years","white","no",22,0,1,0,"south",533692
0,"yes","no","yes","16years","white","no",8,1,0,18.2,"south",773787
40,"no","yes","no","16years","white","no",26,0,1,29,"south",649543
40,"no","yes","yes","12years","white","no",14,1,1,58,"south",676831
40,"yes","yes","yes","16years","white","no",16,0,1,75,"south",778360
0,"yes","no","yes","13-15years","white","no",24,1,1,55,"south",742571
60,"yes","no","yes","16years","white","no",16,0,2,45,"south",778360
45,"yes","no","yes","12years","white","no",17,0,2,42,"south",676831
20,"no","no","no","16years","white","no",12,0,2,33.8,"south",433652
40,"yes","no","yes","12years","white","no",8,0,1,22,"south",543825
0,"yes","no","yes","13-15years","white","no",15,2,0,25,"south",433652
0,"yes","no","yes","16years","white","no",22,0,2,85,"south",475773
55,"no","yes","yes",">16years","white","no",9,0,0,99.999,"south",433652
28,"yes","no","yes",">16years","white","no",19,0,0,61,"south",475773
40,"no","yes","no","12years","white","no",38,0,1,0,"south",468932
0,"yes","no","yes","<9years","white","no",43,0,0,27,"south",468932
40,"yes","no","yes","12years","white","no",17,0,1,22,"south",433652
40,"no","yes","no","16years","white","no",6,0,0,0,"south",495773
30,"yes","no","yes","12years","white","no",30,0,0,35,"south",493307
0,"no","yes","yes",">16years","white","no",37,0,0,99.999,"south",49165
50,"no","yes","yes",">16years","white","no",17,0,0,60.5,"south",48906
48,"no","yes","no",">16years","white","no",41,0,0,0,"south",50041
0,"no","no","no","<9years","white","yes",37,0,1,28,"south",29533
30,"no","no","no","9-11years","black","no",35.5,0,0,0,"south",55428
45,"yes","no","yes","16years","black","no",15,0,0,40,"south",44769
20,"yes","no","yes","16years","black","no",18,0,2,80,"south",44769
40,"no","yes","no","12years","black","no",29,0,0,3,"south",42482
0,"no","no","no","9-11years","black","no",43.5,0,0,38,"south",58713
40,"yes","no","yes","16years","white","no",24,0,0,38,"south",50709
40,"no","yes","yes","12years","black","no",35,0,0,37,"south",55428
40,"no","yes","no","16years","black","no",9,2,1,12,"south",51512
0,"no","no","no","9-11years","black","no",11.5,4,2,0,"south",73398
36,"no","yes","yes",">16years","white","no",10,0,0,65,"south",193619
41,"no","no","yes","16years","white","no",23,0,0,32,"south",212425
40,"yes","yes","yes","12years","white","no",17,1,0,31,"south",193619
0,"yes","no","yes","12years","white","no",28,0,0,60,"south",220254
24,"yes","no","yes","13-15years","black","no",19,1,0,30,"south",194455
40,"yes","no","yes","13-15years","white","no",11,0,0,40,"south",191276
40,"no","yes","yes","12years","white","no",27,0,0,39.5,"south",209855
43,"no","no","no","12years","white","no",20,0,0,6,"south",219969
40,"no","yes","no","13-15years","white","no",12,0,1,21,"south",191276
20,"no","no","no","13-15years","white","no",22,0,1,50,"south",212425
0,"yes","no","yes","12years","white","no",15,0,1,36,"south",193619
40,"no","yes","no","13-15years","white","no",22,0,1,85,"south",57988
0,"no","no","no","12years","white","no",41,0,0,45,"south",57154
40,"yes","no","yes","12years","white","no",34,0,0,42.833,"south",56001
0,"yes","no","yes","12years","white","no",38,0,0,99.999,"south",57154
38,"no","yes","yes","16years","white","yes",10,1,0,60,"south",59117
40,"no","yes","no","16years","white","no",20,1,0,20,"south",57988
37,"yes","no","yes","13-15years","white","no",18,0,1,0,"south",60782
40,"yes","no","yes","16years","white","no",12,1,0,48,"south",52854
50,"no","yes","no",">16years","white","no",9,1,0,15.5,"south",52854
23,"no","yes","no","12years","white","no",16,1,1,35,"south",52854
20,"yes","no","yes","<9years","white","no",37,0,0,2.7,"south",56001
0,"yes","no","yes","<9years","white","no",36,0,0,1.2,"south",60125
40,"no","yes","no","16years","white","no",7,0,0,0,"south",60425
40,"no","yes","no","12years","white","no",17,0,2,15,"south",52854
50,"no","yes","no",">16years","white","no",23,0,0,0,"south",64818
0,"yes","no","yes",">16years","white","no",12,1,0,77,"south",65527
40,"no","yes","no","12years","black","no",26,0,0,4,"south",78042
50,"no","yes","no","12years","white","no",47,0,0,0,"south",106366
24,"yes","no","yes","16years","white","no",10,2,0,13,"south",94751
0,"yes","no","yes","12years","white","no",45,0,0,0,"south",104504
0,"yes","no","yes","12years","white","no",37,0,2,40,"south",99206
0,"no","no","no","16years","white","no",31,0,0,20,"south",165148
0,"yes","no","yes","12years","white","no",47,0,0,38,"south",87487
40,"no","yes","no","13-15years","white","yes",21,0,1,18.5,"south",95636
0,"yes","no","yes","12years","white","no",15,1,1,48,"south",87829
0,"yes","no","yes","16years","white","no",24,0,1,99.999,"south",98602
0,"yes","no","yes","16years","white","no",43,0,0,75,"south",173989
45,"yes","yes","yes","16years","white","no",27,0,0,70,"south",176311
0,"no","yes","yes","13-15years","white","no",42,0,0,0,"south",170945
0,"yes","no","yes","16years","white","no",35,0,0,45,"south",167600
0,"no","no","no","<9years","white","yes",16,1,0,16,"south",73463
44,"yes","no","yes","12years","white","no",24,0,1,25,"south",95098
0,"no","no","no","<9years","white","yes",19,1,0,11.8,"south",88653
0,"no","no","no","<9years","white","yes",30,0,1,0,"south",97264
0,"no","no","no","<9years","white","yes",31,0,6,5,"south",97264
0,"yes","no","yes","12years","white","no",15,0,0,4,"south",217473
40,"yes","yes","yes","13-15years","black","no",7,0,1,16,"south",377968
40,"yes","no","yes","13-15years","white","no",8,2,0,14,"south",262435
40,"no","yes","no","13-15years","black","no",28,0,2,0,"south",218766
40,"yes","yes","yes","12years","white","no",28,0,1,35,"south",261129
42,"no","yes","no","12years","white","no",20,0,0,37,"south",153734
0,"yes","no","yes","12years","white","no",41,0,0,32,"south",235166
40,"no","no","no","12years","white","no",31,0,1,0,"south",247389
50,"no","yes","yes","13-15years","white","no",16,0,1,40,"south",250096
40,"no","yes","yes","12years","white","no",28,0,1,33.786,"south",116719
40,"no","no","no","12years","white","no",36,0,0,0,"south",230420
0,"yes","no","yes","12years","white","no",21,1,3,44,"south",131177
50,"yes","yes","yes",">16years","white","no",21,1,0,37,"south",186892
0,"yes","no","yes","9-11years","white","no",45.5,0,0,72,"south",187881
40,"no","yes","no","13-15years","black","no",32,0,0,0,"south",216192
0,"no","no","no","12years","white","no",7,2,0,22,"south",137097
0,"no","yes","no","12years","white","no",36,0,0,22,"south",180488
40,"no","yes","no","9-11years","white","no",37.5,0,0,50,"south",184218
46,"yes","no","yes","13-15years","white","yes",15,0,2,22,"south",95267
0,"no","no","no","9-11years","white","no",44.5,0,1,0,"south",187881
40,"no","no","no","12years","white","no",15,2,2,20,"south",170346
0,"no","no","no","13-15years","white","no",41,0,0,0,"south",240456
38,"yes","no","yes","12years","white","no",36,0,0,80,"south",230994
40,"no","yes","yes","13-15years","white","no",18,0,1,15,"south",248895
40,"yes","no","yes","16years","white","no",24,0,0,0,"south",246201
0,"yes","no","yes","12years","white","no",23,0,2,40,"south",237450
0,"no","no","no","12years","white","no",45,0,0,0,"south",238707
50,"no","yes","yes","13-15years","white","no",11,0,0,55,"south",218015
40,"yes","yes","yes","13-15years","white","no",25,0,2,34.8,"south",239190
40,"no","yes","no","13-15years","white","no",12,1,0,19,"south",218015
45,"yes","yes","yes","12years","white","no",14,1,2,36,"south",218015
60,"no","yes","no",">16years","white","no",29,0,1,0,"south",209225
16,"yes","no","yes","13-15years","white","no",25,0,2,65,"south",239190
40,"no","yes","yes","16years","white","no",28,0,0,99.999,"south",248005
40,"yes","yes","yes","13-15years","black","no",16,2,1,17,"south",114597
40,"no","yes","no","13-15years","white","no",21,1,1,15,"south",125187
45,"yes","no","yes","16years","white","no",7,1,0,21,"south",130450
0,"yes","no","yes","12years","white","no",45,0,0,0,"south",125850
0,"yes","no","yes","12years","white","no",46,0,0,0,"south",128091
40,"no","yes","no","12years","white","no",15,2,0,22,"south",115530
40,"yes","no","yes","16years","white","no",8,2,0,30,"south",132079
0,"no","no","no","9-11years","white","no",34.5,0,1,0,"south",120897
38,"no","yes","no","13-15years","white","no",35,0,0,15,"south",180488
40,"yes","no","yes","12years","white","yes",31,0,0,20,"south",115188
50,"yes","no","yes","13-15years","white","no",22,1,1,25,"south",186892
40,"no","no","no","13-15years","white","no",14,0,1,30,"south",170346
0,"yes","no","yes","12years","white","no",22,0,0,0,"south",134321
40,"yes","no","yes","16years","white","no",7,1,0,35,"south",103499
40,"no","yes","yes","13-15years","white","no",24,0,0,99.999,"south",186892
38,"yes","yes","yes","12years","white","no",31,0,0,42,"south",193780
40,"no","yes","yes","12years","white","no",14,0,0,40.688,"south",134321
35,"yes","no","yes","12years","white","no",35,0,0,31.16,"south",721952
50,"no","yes","no","16years","white","no",33,0,0,0,"south",721952
38,"no","yes","no","16years","white","no",22,0,1,129.999,"south",186892
10,"yes","no","yes","12years","white","no",35,0,1,36.4,"south",180488
40,"yes","yes","yes","13-15years","white","no",23,0,0,18,"south",186892
35,"no","no","no","12years","black","no",19,1,1,10,"south",171082
0,"yes","no","yes","9-11years","white","yes",39.5,0,0,19.094,"south",115184
35,"no","yes","yes","12years","white","no",26,0,2,50,"south",186892
0,"yes","no","yes","13-15years","white","no",41,0,0,0,"south",104504
0,"yes","no","yes","9-11years","white","no",21.5,0,0,30.216,"south",107678
10,"no","no","no","9-11years","white","no",39.5,0,0,0,"south",101250
0,"yes","no","yes","13-15years","white","no",14,1,2,51,"south",93632
40,"no","no","no","12years","white","no",14,0,0,10,"south",193619
40,"no","no","no","12years","white","no",19,0,1,10,"south",222664
10,"yes","no","yes","13-15years","white","no",15,0,2,25,"south",193619
40,"no","yes","yes","12years","white","no",16,0,0,33,"south",193619
40,"yes","yes","yes","13-15years","white","no",25,0,3,32,"south",231812
20,"no","no","no","13-15years","white","no",14,0,1,14.602,"south",210070
40,"yes","no","yes","12years","white","no",15,2,0,32,"south",211290
40,"no","yes","no","12years","other","no",21,0,0,39,"south",166606
0,"yes","no","yes","12years","white","no",24,0,1,21.278,"south",103686
35,"no","yes","yes","12years","white","no",41,0,0,18,"south",102195
0,"no","no","no","<9years","white","no",31,0,1,0,"south",103686
0,"no","no","no","9-11years","white","yes",33.5,0,0,0,"south",60252
40,"no","no","no","13-15years","white","no",19,0,1,18.705,"south",176754
80,"no","no","no","16years","white","no",12,0,0,32.8,"south",153698
0,"yes","no","yes","13-15years","white","no",11,3,0,51,"south",153698
20,"no","no","yes","16years","white","no",2,0,0,13,"south",184276
8,"no","no","no","<9years","white","no",18,0,2,0.3,"south",153698
0,"yes","no","yes","9-11years","white","no",30.5,0,1,23,"south",108012
40,"yes","no","yes","16years","white","no",15,0,1,35,"south",109194
40,"no","yes","yes","13-15years","white","no",17,0,2,70,"south",109194
0,"yes","no","yes","16years","white","no",11,0,0,55,"south",94950
38,"yes","no","yes","12years","white","no",30,0,2,53,"south",108012
40,"yes","yes","yes","13-15years","white","no",20,0,1,35,"south",109194
30,"yes","no","yes","12years","white","no",18,0,2,39,"south",109194
40,"no","yes","yes","13-15years","white","no",17,0,1,22,"south",109194
40,"no","yes","yes","13-15years","white","no",33,0,0,35,"south",100603
50,"yes","no","yes","12years","white","no",43,0,0,40.062,"south",102809
0,"yes","no","yes","13-15years","white","no",39,0,0,90,"south",100798
32,"no","yes","yes","13-15years","white","no",5,2,0,28,"south",111294
0,"yes","no","yes","13-15years","white","no",24,0,1,105.999,"south",104173
45,"yes","no","yes","12years","white","no",35,0,0,53,"south",100603
40,"no","yes","no","13-15years","black","no",37,0,0,1.8,"south",122774
40,"no","yes","no","12years","white","no",27,0,0,4.1,"south",104173
33,"no","yes","no","9-11years","white","no",35.5,0,1,20,"south",100603
40,"no","yes","no","12years","white","no",10,2,0,0,"south",108552
33,"yes","no","yes","12years","white","no",37,0,0,20.8,"south",310653
40,"yes","yes","yes","12years","black","no",24,0,1,52,"south",382665
40,"yes","yes","yes","13-15years","white","no",38,0,0,14,"south",269970
40,"no","yes","yes","13-15years","white","no",11,1,1,43,"south",190913
40,"no","yes","no","<9years","white","no",27,0,0,33,"south",209814
0,"no","no","no","9-11years","white","no",24.5,0,2,0,"south",209814
36,"no","yes","no","13-15years","white","no",16,1,0,31,"south",288575
40,"no","yes","no","13-15years","white","no",16,0,2,0,"south",288575
0,"yes","no","yes","13-15years","white","no",14,0,2,65,"south",250933
0,"yes","no","yes","13-15years","white","no",13,1,1,55,"south",250933
40,"yes","no","yes","13-15years","white","no",39,0,0,0,"south",217981
0,"yes","no","yes","12years","white","no",21,0,2,99.999,"south",231820
0,"yes","no","yes","13-15years","white","no",27,0,0,50,"south",229311
40,"no","yes","yes","12years","white","no",28,0,0,62,"south",229311
40,"yes","no","yes","13-15years","white","no",42,0,1,0,"south",222331
0,"yes","yes","yes","12years","white","no",41,0,0,50,"south",100798
40,"no","yes","no","16years","white","no",6,0,0,7.504,"south",108552
40,"yes","no","yes","12years","black","no",7,0,0,17,"south",127123
40,"no","yes","yes","13-15years","white","no",9,0,0,45,"south",108552
0,"no","no","yes","12years","white","no",40,0,0,0,"south",102675
0,"yes","no","yes","12years","white","no",21,0,0,36,"south",109194
60,"no","yes","no","16years","white","no",39,0,0,0,"south",102809
50,"no","yes","yes","16years","white","no",18,2,0,49.5,"south",107197
0,"no","no","yes","16years","white","no",8,0,0,10,"south",74870
40,"no","yes","yes","16years","white","no",23,0,1,37,"south",104173
40,"yes","no","yes","12years","white","no",16,0,3,42,"south",83916
56,"no","yes","yes","13-15years","white","no",24,0,0,40.688,"south",164625
0,"yes","no","yes","12years","white","yes",44,0,0,0,"south",108558
0,"no","no","no","13-15years","white","no",30,0,0,0,"south",180172
0,"no","no","no","<9years","white","no",17,0,4,6.63,"south",177154
0,"no","no","yes","9-11years","white","no",46.5,0,0,0,"south",174688
