"dir","hir","lvr","ccs","mcs","pbcr","dmi","self","single","uria","comdominiom","black","deny"
0.36,0.36,0.476190476190476,1,1,"no","no","no","no",4.30000019073486,0,"no","no"
0.38,0.29,0.9,6,2,"no","no","no","no",3.20000004768372,0,"yes","no"
0.28,0.24,0.777464788732394,5,2,"no","no","yes","no",3.20000004768372,0,"no","no"
0.38,0.28,0.8,5,2,"no","no","no","no",3.09999990463257,0,"no","no"
0.31,0.26,0.705660377358491,5,2,"no","no","yes","yes",3.20000004768372,0,"no","yes"
0.35,0.3,0.897435897435897,1,2,"no","no","no","yes",4.30000019073486,1,"no","no"
0.16,0.14,0.416666666666667,4,3,"no","no","yes","no",3.20000004768372,1,"no","no"
0.33,0.32,0.653333333333333,1,2,"no","no","no","yes",3.09999990463257,0,"no","no"
0.39,0.27,0.89622641509434,6,2,"yes","no","no","yes",3.09999990463257,1,"no","yes"
0.26,0.21,0.485714285714286,1,1,"no","no","no","no",3.20000004768372,0,"no","no"
0.36,0.28,0.741935483870968,2,2,"no","no","no","no",8.89999961853027,0,"no","no"
0.34,0.29,0.769565217391304,1,2,"no","no","no","no",3.90000009536743,0,"no","no"
0.36,0.28,0.678899082568807,1,1,"yes","no","no","no",2,0,"no","no"
0.33,0.25,0.504,1,2,"no","no","no","yes",3.20000004768372,0,"no","no"
0.36,0.28,0.747252747252747,3,1,"yes","no","no","no",3.20000004768372,0,"no","no"
0.37,0.36,0.735537190082645,1,2,"no","no","no","no",3.09999990463257,1,"no","no"
0.22,0.15,0.793103448275862,1,2,"no","no","no","no",1.79999995231628,1,"no","no"
0.34,0.26,0.785276073619632,2,1,"no","no","no","no",2,0,"no","no"
0.34,0.25,0.72289156626506,1,1,"no","no","no","no",5.30000019073486,0,"no","no"
0.4,0.31,0.920634920634921,5,2,"no","no","no","no",3.20000004768372,1,"no","no"
0.1,0.06,0.512328767123288,1,1,"no","no","yes","no",3.20000004768372,1,"no","no"
0.4,0.29,0.915254237288136,1,2,"no","no","no","yes",3.20000004768372,1,"no","no"
0.28,0.28,0.528301886792453,1,1,"no","no","no","no",3.20000004768372,0,"no","no"
0.36,0.29,0.886178861788618,1,2,"yes","no","no","no",1.79999995231628,0,"no","no"
0.39,0.34,0.914438502673797,1,2,"no","no","no","yes",3.20000004768372,0,"yes","no"
0.22,0.17,0.67906976744186,3,1,"no","no","no","yes",3.20000004768372,0,"no","no"
0.36,0.22,0.811764705882353,1,2,"no","no","no","yes",4.30000019073486,1,"no","no"
0.34,0.23,0.916129032258065,1,1,"no","no","no","no",3.20000004768372,0,"no","no"
0.32,0.24,0.8,1,2,"no","no","no","yes",3.20000004768372,0,"no","no"
0.39,0.36,0.8,2,1,"yes","no","no","no",3.09999990463257,0,"no","no"
0.31,0.29,0.29585798816568,1,2,"no","no","no","yes",3.20000004768372,0,"no","yes"
0.37,0.3,0.778280542986425,1,1,"no","no","no","no",3.20000004768372,0,"no","no"
0.42,0.34,0.863414634146341,1,1,"no","no","no","no",5.30000019073486,0,"no","no"
0.27,0.21,0.902255639097744,6,2,"yes","no","no","no",3.20000004768372,1,"yes","no"
0.37,0.29,0.93006993006993,1,1,"no","no","no","yes",3.09999990463257,0,"no","no"
0.32,0.23,0.771428571428571,1,2,"no","no","no","yes",1.79999995231628,0,"no","no"
0.29,0.27,0.902702702702703,1,2,"no","no","yes","yes",3.20000004768372,0,"yes","no"
0.37,0.24,0.89010989010989,2,2,"no","no","no","no",10.6000003814697,0,"no","no"
0.36,0.33,0.601694915254237,6,2,"no","no","no","yes",1.79999995231628,1,"no","no"
0.36,0.24,0.765957446808511,1,1,"yes","no","no","no",4.30000019073486,0,"no","no"
0.33,0.16,0.802197802197802,6,2,"no","no","no","no",1.79999995231628,1,"no","no"
0.29,0.29,0.688775510204082,1,1,"no","no","yes","yes",8.89999961853027,0,"no","yes"
0.26,0.26,0.692262968151472,4,2,"no","no","no","no",10.6000003814697,0,"no","yes"
0.29,0.21,0.866666666666667,2,2,"no","no","no","no",2,0,"yes","no"
0.32,0.14,0.546666666666667,1,1,"no","no","no","no",1.79999995231628,1,"no","no"
0.21,0.17,0.601092896174863,1,1,"no","no","no","no",3.09999990463257,0,"no","no"
0.32,0.19,0.776119402985075,1,1,"no","no","no","yes",3.59999990463257,0,"no","no"
0.29,0.24,0.75609756097561,1,1,"no","no","no","no",1.79999995231628,0,"no","no"
0.36,0.32,0.87037037037037,1,2,"no","no","no","yes",3.20000004768372,1,"no","no"
0.36,0.31,0.785714285714286,1,1,"no","no","no","no",3.09999990463257,0,"no","no"
0.22,0.22,0.677018633540373,1,2,"no","no","no","yes",3.20000004768372,0,"no","no"
0.25,0.25,0.713286713286713,1,1,"no","no","no","no",3.20000004768372,0,"no","no"
0.35,0.24,0.766666666666667,1,2,"no","no","no","yes",2,1,"no","no"
0.26,0.21,0.8,2,2,"no","no","no","yes",3.20000004768372,0,"no","no"
0.33,0.25,0.692592592592593,2,2,"no","no","yes","yes",3.20000004768372,0,"no","no"
0.31,0.26,0.939189189189189,5,2,"yes","no","no","no",3.20000004768372,0,"no","no"
0.34,0.24,0.515463917525773,2,1,"no","no","no","no",10.6000003814697,0,"no","no"
0.3,0.22,0.478260869565217,5,1,"no","no","no","no",3.09999990463257,0,"no","no"
0.33,0.28,0.54,1,1,"no","no","no","no",3.90000009536743,0,"no","no"
0.39,0.34,0.885245901639344,1,1,"no","no","no","no",2,0,"no","no"
0.36,0.25,0.868965517241379,5,2,"yes","no","no","yes",10.6000003814697,0,"no","no"
0.28,0.27,0.727272727272727,1,1,"no","no","no","no",3.90000009536743,1,"no","no"
0.26,0.22,0.897435897435897,1,2,"no","no","no","yes",3.20000004768372,1,"no","no"
0.35,0.29,0.920863309352518,1,2,"yes","no","no","yes",2,0,"yes","no"
0.29,0.29,0.624277456647399,5,2,"no","no","no","no",3.59999990463257,0,"no","no"
0.34,0.33,0.777777777777778,2,2,"no","no","no","no",3.20000004768372,0,"no","no"
0.3,0.29,0.768361581920904,5,2,"no","no","no","no",3.90000009536743,0,"no","no"
0.25,0.24,0.266666666666667,2,2,"no","no","no","yes",3.09999990463257,1,"no","no"
0.28,0.28,0.76271186440678,1,1,"no","no","no","no",3.20000004768372,0,"no","no"
0.36,0.28,0.94949494949495,2,2,"no","no","no","yes",5.30000019073486,0,"no","no"
0.35,0.3,0.899159663865546,2,2,"yes","no","no","yes",3.09999990463257,0,"no","no"
0.31,0.29,0.732673267326733,1,1,"no","no","no","no",5.30000019073486,0,"no","no"
0.26,0.24,0.65891472868217,3,1,"yes","no","no","no",3.90000009536743,0,"no","no"
0.27,0.24,0.950980392156863,1,2,"no","no","no","no",3.20000004768372,0,"no","no"
0.32,0.18,0.643564356435644,1,1,"no","no","no","no",3.90000009536743,0,"yes","no"
0.31,0.28,0.747126436781609,2,2,"no","no","no","yes",3.09999990463257,0,"no","no"
0.38,0.31,0.881656804733728,1,1,"no","no","no","no",3.20000004768372,0,"no","no"
0.27,0.27,0.742857142857143,1,2,"no","no","no","no",3.20000004768372,1,"no","no"
0.27,0.22,0.894366197183099,3,2,"no","no","no","no",3.09999990463257,0,"no","no"
0.23,0.16,0.864864864864865,2,1,"no","no","yes","yes",3.20000004768372,0,"no","no"
0.33,0.3,0.878048780487805,1,1,"no","no","no","no",3.09999990463257,0,"no","no"
0.3,0.27,0.739495798319328,1,2,"no","no","no","yes",3.20000004768372,1,"no","no"
0.37,0.33,0.689655172413793,1,2,"no","no","no","no",3.20000004768372,0,"no","no"
0.35,0.29,0.891891891891892,1,2,"yes","no","no","yes",3.90000009536743,1,"no","no"
0.3,0.29,0.777777777777778,1,2,"no","no","no","no",3.20000004768372,0,"no","no"
0.69,0.26,0.607476635514019,1,3,"no","no","no","yes",10.6000003814697,0,"no","yes"
0.24,0.2,0.517751479289941,1,2,"no","no","yes","no",3.20000004768372,0,"no","no"
0.25,0.24,0.68,1,2,"no","no","no","no",3.20000004768372,0,"no","no"
0.27,0.26,0.724489795918367,1,2,"no","no","no","yes",3.20000004768372,1,"no","no"
0.29,0.24,0.779411764705882,1,2,"no","no","no","yes",1.79999995231628,1,"no","no"
0.34,0.22,0.859090909090909,1,2,"no","no","no","no",3.20000004768372,1,"no","no"
0.33,0.21,0.909090909090909,1,2,"no","no","no","no",3.20000004768372,1,"no","no"
0.5,0.41,0.772058823529412,1,2,"no","no","no","yes",3.20000004768372,1,"no","no"
0.42,0.36,0.867768595041322,1,2,"no","no","no","yes",1.79999995231628,1,"no","no"
0.32,0.25,0.892561983471074,1,2,"no","no","no","no",4.30000019073486,1,"no","no"
0.44,0.44,0.447761194029851,1,1,"no","no","no","no",3.59999990463257,1,"no","no"
0.38,0.18,0.46,1,1,"no","no","no","yes",3.90000009536743,1,"yes","no"
0.34,0.16,0.519148936170213,2,2,"no","no","no","yes",3.20000004768372,1,"no","no"
0.3,0.06,0.614213197969543,1,2,"no","no","no","no",3.20000004768372,1,"yes","no"
0.39,0.24,0.747572815533981,6,2,"no","no","no","yes",3.20000004768372,1,"yes","no"
0.28,0.22,0.8,2,2,"no","no","yes","no",3.90000009536743,0,"no","no"
0.32,0.31,0.798319327731092,1,2,"no","no","no","yes",3.90000009536743,1,"no","no"
0.41,0.32,0.733624454148472,2,2,"no","no","no","no",3.20000004768372,0,"no","no"
0.47,0.35,0.652173913043478,2,2,"no","no","no","no",10.6000003814697,1,"no","no"
0.35,0.31,0.747572815533981,6,2,"no","no","no","yes",3.20000004768372,1,"yes","no"
0.32,0.21,0.802575107296137,6,2,"no","no","no","no",1.79999995231628,0,"no","no"
0.29,0.23,0.636363636363636,1,2,"no","no","no","no",10.6000003814697,0,"no","no"
0.32,0.27,0.77,1,2,"no","no","no","yes",3.20000004768372,1,"yes","no"
0.25,0.25,0.801652892561983,1,2,"no","no","no","yes",1.79999995231628,1,"no","no"
0.34,0.26,0.771573604060914,1,1,"no","no","yes","no",3.20000004768372,0,"no","no"
0.36,0.27,0.76,2,2,"no","no","no","yes",3.20000004768372,0,"no","no"
0.33,0.21,0.770833333333333,6,2,"no","no","no","yes",3.20000004768372,0,"no","no"
0.25,0.2,0.789473684210526,1,2,"no","no","no","yes",3.20000004768372,0,"yes","no"
0.25,0.24,0.593984962406015,1,2,"no","no","no","yes",3.59999990463257,1,"no","no"
0.27,0.18,0.792982456140351,5,2,"no","no","no","no",3.20000004768372,0,"no","no"
0.25,0.23,0.793650793650794,5,2,"no","no","no","yes",5.30000019073486,0,"no","no"
0.23,0.19,0.421052631578947,1,2,"no","no","yes","no",10.6000003814697,0,"no","no"
0.19,0.16,0.625,1,2,"no","no","no","yes",3.59999990463257,1,"no","no"
0.25,0.22,1.6,1,3,"no","no","yes","no",10.6000003814697,0,"no","no"
0.26,0.24,0.73953488372093,1,2,"no","no","no","yes",3.09999990463257,0,"no","no"
0.18,0.1,0.811594202898551,1,1,"no","no","no","no",3.59999990463257,1,"no","no"
0.34,0.25,0.835714285714286,1,1,"no","no","no","no",3.59999990463257,1,"no","no"
0.36,0.15,0.676470588235294,1,2,"no","no","no","yes",3.59999990463257,1,"no","no"
0.26,0.24,0.872727272727273,2,2,"no","no","no","yes",3.59999990463257,1,"no","no"
0.38,0,0.497142857142857,1,2,"no","no","no","yes",3.59999990463257,1,"no","no"
0.4,0.26,0.64,1,1,"no","no","no","no",10.6000003814697,0,"no","no"
0.3,0.28,0.814814814814815,1,2,"no","no","no","yes",3.59999990463257,1,"no","no"
0.22,0.13,0.740740740740741,1,1,"no","no","yes","no",3.59999990463257,1,"no","no"
0.19,0.1,0.69620253164557,2,1,"no","no","no","no",3.59999990463257,1,"no","no"
0.39,0.32,0.821428571428571,4,2,"no","no","no","yes",3.59999990463257,1,"no","no"
0.27,0.21,0.229885057471264,1,2,"no","no","no","yes",3.20000004768372,0,"no","no"
0.36,0.25,0.876106194690266,1,2,"no","no","no","yes",3.59999990463257,1,"no","no"
0.27,0.2,0.735483870967742,1,1,"no","no","no","no",3.59999990463257,1,"no","no"
0.33,0.25,0.928571428571429,1,2,"no","no","no","yes",1.79999995231628,0,"no","no"
0.32,0.32,0.75,4,2,"no","no","no","yes",3.90000009536743,0,"yes","no"
0.4,0.26,0.65,1,1,"yes","no","no","no",10.6000003814697,1,"no","no"
0.36,0.28,0.593220338983051,1,1,"no","no","no","no",4.30000019073486,1,"no","no"
0.31,0.27,0.697761194029851,1,1,"no","no","no","no",1.79999995231628,0,"no","no"
0.1,0.04,0.714285714285714,1,2,"no","no","no","no",1.79999995231628,0,"no","no"
0.27,0.08,0.729166666666667,3,1,"no","no","no","yes",1.79999995231628,1,"no","no"
0.27,0.26,0.751515151515151,1,1,"no","no","no","yes",1.79999995231628,1,"no","no"
0.37,0.27,0.743589743589744,1,2,"no","no","no","yes",3.09999990463257,0,"no","no"
0.39,0.31,0.946153846153846,2,2,"no","no","no","no",10.6000003814697,0,"no","no"
0.32,0.25,0.645161290322581,1,1,"no","no","yes","no",4.30000019073486,0,"no","no"
0.38,0.25,0.786585365853659,1,1,"no","no","no","no",3.59999990463257,1,"no","no"
0.37,0.29,0.714285714285714,1,1,"no","no","no","no",3.09999990463257,1,"no","no"
0.34,0.27,0.8,1,2,"no","no","no","yes",3.20000004768372,0,"no","no"
0.39,0.33,0.752,1,1,"no","no","no","no",3.20000004768372,1,"no","no"
0.31,0.3,0.73109243697479,1,2,"no","no","no","no",3.20000004768372,0,"no","no"
0.35,0.26,0.865546218487395,1,2,"no","no","no","no",4.30000019073486,0,"no","no"
0.3,0.3,0.647058823529412,3,2,"no","no","no","no",3.09999990463257,0,"no","no"
0.27,0.26,0.882352941176471,1,2,"no","no","no","yes",3.20000004768372,1,"no","no"
0.25,0.25,0.790419161676647,1,2,"no","no","no","no",3.59999990463257,0,"yes","no"
0.37,0.23,0.885496183206107,2,1,"no","no","no","no",3.20000004768372,0,"no","no"
0.34,0.24,0.524475524475524,1,1,"yes","no","yes","no",3.20000004768372,0,"no","no"
0.36,0.3,0.892156862745098,2,2,"no","no","no","no",4.30000019073486,0,"no","no"
0.33,0.29,0.833333333333333,6,2,"no","no","no","yes",3.20000004768372,1,"yes","no"
0.38,0.29,0.884057971014493,2,2,"no","no","no","no",2,1,"yes","no"
0.31,0.31,0.688888888888889,1,2,"no","no","no","yes",3.20000004768372,1,"yes","no"
0.3,0.14,0.721739130434783,5,2,"no","no","no","yes",1.79999995231628,0,"no","no"
0.28,0.28,0.608108108108108,1,2,"no","no","yes","yes",3.20000004768372,0,"no","no"
0.31,0.27,0.791139240506329,2,1,"no","no","yes","no",3.90000009536743,0,"yes","no"
0.31,0.19,0.883720930232558,1,2,"no","no","no","no",3.20000004768372,0,"no","no"
0.38,0.32,0.918604651162791,5,2,"no","no","no","yes",2,0,"yes","no"
0.34,0.3,0.842105263157895,5,2,"no","no","no","no",3.09999990463257,0,"no","no"
0.27,0.2,0.507246376811594,1,2,"no","no","no","yes",3.90000009536743,1,"no","no"
0.28,0.24,0.744897959183674,1,2,"no","no","no","yes",3.20000004768372,1,"yes","no"
0.24,0.21,0.109649122807018,1,2,"no","no","yes","yes",3.20000004768372,0,"no","no"
0.28,0.2,0.778378378378378,6,2,"no","no","no","yes",3.20000004768372,0,"no","no"
0.31,0.29,0.796875,5,2,"no","no","no","yes",2,0,"no","no"
0.21,0.17,0.143884892086331,2,2,"no","no","no","yes",3.90000009536743,1,"no","no"
0.34,0.18,0.611111111111111,1,2,"no","no","yes","yes",10.6000003814697,0,"no","no"
0.2,0.2,0.666666666666667,1,2,"no","no","no","yes",3.59999990463257,0,"no","no"
0.32,0.28,0.719626168224299,3,1,"no","no","no","yes",1.79999995231628,1,"yes","no"
0.4,0.35,0.864285714285714,1,2,"no","no","no","no",3.20000004768372,0,"no","no"
0.28,0.27,0.496240601503759,4,2,"no","no","no","yes",3.09999990463257,1,"no","no"
0.31,0.25,0.674074074074074,1,2,"no","no","no","no",1.79999995231628,1,"no","no"
0.31,0.3,0.495049504950495,1,2,"no","no","no","no",3.20000004768372,0,"no","no"
0.35,0,0.669291338582677,2,2,"no","no","no","yes",3.20000004768372,0,"no","no"
0.37,0.28,0.899193548387097,1,2,"no","no","no","no",3.09999990463257,0,"no","no"
0.32,0.26,0.703703703703704,1,2,"no","no","yes","no",3.20000004768372,0,"no","no"
0.34,0.3,0.674418604651163,1,1,"no","no","no","no",3.09999990463257,0,"no","no"
0.34,0.32,0.861176470588235,1,1,"no","no","no","no",3.20000004768372,0,"yes","no"
0.33,0.21,0.376923076923077,6,2,"yes","no","no","no",3.20000004768372,1,"no","no"
0.22,0.2,0.645833333333333,2,2,"no","no","no","no",4.30000019073486,1,"yes","no"
0.37,0.27,0.59504132231405,1,2,"no","no","no","yes",10.6000003814697,1,"no","no"
0.49,0.34,0.79383429672447,1,2,"no","no","no","no",3.20000004768372,0,"no","no"
0.36,0.24,0.752,1,2,"no","no","no","yes",3.09999990463257,0,"yes","no"
0.36,0.22,0.5625,2,2,"no","no","no","no",3.09999990463257,1,"no","no"
0.34,0.29,0.29126213592233,1,2,"no","no","no","yes",3.09999990463257,0,"no","no"
0.33,0.3,0.875,1,2,"no","no","no","yes",3.20000004768372,1,"yes","no"
0.28,0.24,0.438461538461538,1,2,"no","no","no","yes",3.20000004768372,1,"yes","no"
0.33,0.3,0.73134328358209,2,2,"no","no","no","yes",3.20000004768372,0,"no","no"
0.33,0.31,0.68,6,2,"no","no","no","yes",4.30000019073486,1,"no","no"
0.36,0.23,0.548076923076923,1,2,"no","no","no","no",3.20000004768372,0,"no","no"
0.35,0.31,0.669291338582677,1,2,"no","no","no","no",3.90000009536743,0,"no","no"
0.37,0.27,0.441666666666667,4,2,"no","no","no","yes",3.20000004768372,1,"yes","no"
0.32,0.25,0.752,1,1,"no","no","no","no",3.20000004768372,0,"no","no"
0.29,0.27,0.63855421686747,1,2,"no","no","no","yes",2,1,"no","no"
0.27,0.2,0.739393939393939,1,2,"no","no","no","no",3.20000004768372,0,"no","no"
0.39,0.27,0.766666666666667,1,2,"no","no","no","no",3.20000004768372,0,"no","no"
0.42,0.32,0.877551020408163,1,2,"no","no","no","yes",1.79999995231628,1,"yes","no"
0.31,0.2,0.807017543859649,1,2,"no","no","no","yes",3.20000004768372,1,"no","no"
0.35,0.26,0.877551020408163,1,2,"no","no","no","yes",3.20000004768372,1,"yes","no"
0.29,0.27,0.75,4,2,"no","no","no","no",3.20000004768372,1,"yes","no"
0.29,0.29,0.606060606060606,1,2,"no","no","no","no",3.09999990463257,1,"no","no"
0.28,0.25,0.746031746031746,2,2,"no","no","no","no",3.90000009536743,0,"no","no"
0.33,0.25,0.793388429752066,1,2,"no","no","no","no",5.30000019073486,1,"no","no"
0.43,0.3,0.949152542372881,1,2,"no","no","no","yes",2,0,"no","no"
0.31,0.29,0.897637795275591,1,2,"no","no","no","no",3.20000004768372,0,"no","no"
0.26,0.26,0.555555555555556,6,1,"no","no","no","yes",3.20000004768372,1,"no","no"
0.34,0.23,0.475,2,2,"no","no","no","no",3.20000004768372,1,"yes","no"
0.49,0.12,0.554106910039113,5,1,"no","no","no","no",1.79999995231628,0,"no","no"
0.3,0.15,0.64327485380117,5,2,"no","no","no","yes",3.20000004768372,1,"no","no"
0.33,0.33,0.645161290322581,1,2,"no","no","no","yes",4.30000019073486,1,"no","no"
0.31,0.31,0.578947368421053,4,2,"no","no","no","yes",3.59999990463257,1,"no","no"
0.45,0.28,0.438461538461538,1,2,"no","no","no","yes",3.20000004768372,1,"yes","no"
0.23,0.23,0.791666666666667,4,2,"no","no","no","no",3.20000004768372,1,"yes","no"
0.11,0.06,0.219354838709677,1,2,"no","no","yes","no",8.89999961853027,0,"no","no"
0.37,0.28,0.707317073170732,1,2,"no","no","no","yes",4.30000019073486,1,"no","no"
0.24,0.19,0.787878787878788,5,2,"no","no","yes","yes",1.79999995231628,1,"no","no"
0.19,0.13,0.483425414364641,1,2,"no","no","no","no",4.30000019073486,0,"no","no"
0.26,0.15,0.796992481203007,1,1,"no","no","no","yes",3.20000004768372,0,"no","no"
0.33,0.32,0.545454545454545,2,1,"no","no","no","no",1.79999995231628,0,"no","no"
0.27,0.19,0.379310344827586,1,1,"no","no","no","no",3.09999990463257,0,"no","no"
0.28,0.28,0.588235294117647,1,1,"no","no","yes","no",3.20000004768372,0,"no","no"
0.37,0.18,0.702127659574468,2,2,"no","no","no","no",3.20000004768372,0,"no","no"
0.28,0.18,0.466666666666667,6,1,"no","no","yes","no",3.20000004768372,1,"no","no"
0.42,0.29,0.739837398373984,1,2,"no","no","no","yes",3.20000004768372,1,"no","no"
0.39,0.28,0.789049919484702,1,1,"no","no","no","no",3.20000004768372,0,"no","no"
0.26,0.2,0.699386503067485,1,1,"no","no","no","no",10.6000003814697,1,"no","no"
0.33,0.32,0.747855917667238,1,1,"no","no","no","no",3.20000004768372,0,"no","no"
0.36,0.22,0.896969696969697,2,2,"yes","no","no","no",3.20000004768372,0,"no","no"
0.33,0.31,0.777777777777778,1,2,"no","no","no","yes",3.20000004768372,0,"no","no"
0.47,0.27,0.738461538461539,1,2,"no","no","yes","no",3.20000004768372,0,"no","no"
0.57,0.38,0.782222222222222,1,1,"no","no","yes","yes",3.20000004768372,0,"no","no"
0.36,0.29,0.730538922155689,5,2,"no","no","no","yes",4.30000019073486,0,"no","no"
0.35,0.31,0.723809523809524,6,2,"no","no","no","yes",3.20000004768372,1,"yes","no"
0.2,0.18,0.639455782312925,1,2,"no","no","yes","yes",1.79999995231628,1,"no","no"
0.11,0.1,0.606060606060606,1,1,"no","no","yes","no",3.20000004768372,0,"no","no"
0.37,0.25,0.885714285714286,5,2,"no","no","no","no",3.09999990463257,0,"no","no"
0.16,0.11,0.727272727272727,1,2,"no","no","no","yes",10.6000003814697,1,"no","no"
0.3,0.24,0.475,1,2,"no","no","no","yes",3.90000009536743,1,"yes","no"
0.35,0.26,0.7,1,2,"no","no","yes","no",3.59999990463257,1,"no","no"
0.32,0.29,0.742857142857143,6,2,"no","no","no","yes",3.20000004768372,1,"yes","no"
0.33,0.27,0.740157480314961,5,2,"no","no","no","no",3.20000004768372,1,"no","no"
0.13,0.1,0.703125,2,2,"no","no","no","no",1.79999995231628,0,"no","no"
0.31,0.19,0.884848484848485,6,2,"no","no","no","no",1.79999995231628,0,"yes","no"
0.27,0.24,0.843023255813954,1,2,"no","no","no","no",1.79999995231628,0,"no","no"
0.56,0.3,0.794007490636704,1,1,"no","no","yes","yes",3.20000004768372,0,"no","no"
0.31,0.28,0.718181818181818,1,2,"no","no","no","yes",3.20000004768372,0,"yes","no"
0.31,0.3,0.67741935483871,1,1,"no","no","no","yes",3.20000004768372,0,"no","no"
0.34,0.3,0.9,1,2,"no","no","no","yes",1.79999995231628,1,"yes","no"
0.28,0.23,0.715596330275229,2,2,"yes","no","no","no",3.20000004768372,1,"yes","no"
0.37,0.29,0.793893129770992,1,2,"no","no","no","no",3.90000009536743,1,"no","no"
